task,truth
6,0
94,0
148,0
172,0
189,0
195,0
210,0
230,0
314,0
348,0
368,1
381,0
392,0
393,0
432,0
456,0
493,0
510,0
528,0
531,0
540,0
541,0
578,0
590,0
609,0
626,0
647,0
648,0
659,0
709,0
721,0
742,0
753,0
759,0
772,0
784,0
793,0
813,0
851,0
894,0
916,1
978,0
979,0
1006,0
1009,0
1012,0
1072,0
1087,0
1095,0
1106,1
1123,0
1158,1
1162,0
1183,0
1193,0
1202,0
1211,0
1220,1
1229,0
1236,0
1237,0
1239,0
1286,1
1293,0
1303,1
1321,0
1325,0
1372,0
1378,0
1380,0
1414,0
1432,0
1450,0
1488,0
1542,0
1559,0
1564,0
1569,0
1570,0
1584,0
1585,0
1615,0
1616,0
1638,0
1639,0
1699,0
1729,1
1736,0
1760,1
1774,0
1796,0
1802,0
1884,0
1891,0
1894,0
1940,0
1969,0
1976,1
1979,0
1990,0
