task,truth
9,0
16,0
59,1
61,0
71,0
102,0
107,0
137,0
141,0
202,0
203,0
219,0
229,0
247,0
257,1
264,0
266,0
271,0
276,1
281,0
294,0
318,0
412,0
413,0
469,1
476,0
522,0
524,0
558,0
564,0
602,0
606,0
654,1
658,0
689,0
695,0
697,0
703,0
726,0
730,0
774,0
790,0
791,0
802,0
869,0
882,0
889,0
919,0
957,0
989,0
992,1
1014,0
1051,0
1064,0
1082,0
1088,0
1103,1
1141,0
1163,0
1248,1
1284,0
1289,1
1294,1
1313,0
1348,0
1357,0
1428,0
1455,1
1459,0
1463,1
1471,0
1477,0
1492,0
1525,0
1538,0
1555,0
1579,0
1624,0
1642,0
1670,0
1686,0
1693,0
1713,1
1718,0
1726,1
1730,0
1763,0
1769,0
1780,1
1793,0
1797,0
1812,0
1832,0
1859,0
1918,0
1933,0
1957,0
1965,0
1984,0
1997,0
