task,truth
5,1
10,0
20,0
24,0
45,0
63,0
84,0
152,0
165,0
183,0
184,0
185,0
188,1
274,0
304,0
305,0
329,0
354,0
362,0
366,0
372,0
383,0
386,0
387,1
414,0
434,0
443,0
454,0
498,0
508,0
579,0
617,0
656,0
663,0
696,0
710,0
723,0
778,0
822,0
844,0
898,0
915,0
945,1
966,1
1011,0
1025,0
1058,0
1060,0
1084,0
1094,0
1126,0
1135,0
1137,0
1151,0
1161,0
1165,0
1207,0
1209,1
1241,0
1260,0
1261,1
1275,0
1281,0
1304,0
1327,0
1395,0
1397,0
1410,0
1413,0
1452,1
1454,0
1457,0
1500,0
1511,1
1519,0
1529,1
1541,0
1543,0
1595,0
1619,0
1653,0
1674,0
1692,0
1697,0
1734,0
1758,0
1767,0
1782,0
1801,0
1822,0
1824,0
1863,0
1875,1
1881,0
1903,0
1905,1
1944,0
1948,0
1952,0
1971,0
