task,truth
0,0
19,0
70,0
80,1
100,1
150,0
151,0
161,0
162,0
184,0
229,0
261,0
267,0
272,0
283,0
312,0
318,0
329,0
363,0
374,0
375,0
393,0
394,0
395,0
397,0
403,0
410,0
443,0
452,0
454,0
483,0
528,0
646,0
712,0
723,0
745,0
799,0
804,0
830,0
858,0
900,0
919,0
998,0
999,0
1005,0
1041,0
1052,0
1059,0
1083,0
1102,0
1119,1
1122,1
1149,0
1174,0
1248,1
1260,0
1264,0
1278,0
1295,0
1301,0
1323,0
1331,0
1348,0
1369,0
1384,0
1398,0
1410,0
1434,0
1453,0
1473,0
1478,0
1483,0
1500,0
1510,0
1523,0
1555,0
1557,0
1594,0
1621,0
1625,0
1631,1
1639,0
1644,0
1657,0
1662,1
1665,0
1667,0
1715,1
1727,0
1806,0
1808,0
1828,0
1845,0
1854,0
1901,0
1905,1
1908,0
1913,0
1927,1
1952,0
