task,truth
21,0
46,0
50,0
137,0
200,0
201,0
219,0
242,0
289,0
306,1
322,0
326,0
371,0
400,0
451,1
460,0
465,0
472,0
499,0
501,0
511,0
559,1
565,0
568,1
595,0
599,1
610,0
628,0
697,0
729,0
740,0
749,1
790,0
807,0
813,0
818,0
839,0
841,0
851,0
854,0
872,0
925,0
977,0
986,0
992,1
1003,0
1006,0
1019,0
1023,0
1036,0
1067,0
1082,0
1087,0
1117,0
1129,0
1208,0
1232,0
1241,0
1254,0
1283,0
1291,0
1308,0
1328,0
1329,1
1336,0
1337,1
1352,0
1385,0
1391,0
1420,0
1430,0
1437,0
1454,0
1460,0
1471,0
1482,1
1486,0
1497,0
1514,0
1530,0
1556,0
1558,0
1562,0
1569,0
1601,1
1647,0
1674,0
1723,0
1733,0
1773,1
1794,0
1795,1
1810,0
1814,0
1844,0
1863,0
1867,0
1882,0
1909,0
1953,1
