task,truth
4,0
9,0
37,0
38,0
41,0
59,1
69,0
93,0
107,0
108,0
113,0
148,0
164,0
175,0
179,1
239,0
251,0
280,0
352,0
396,0
413,0
428,0
435,1
437,0
445,0
512,0
530,0
552,0
593,0
607,0
615,0
670,0
672,0
688,1
752,0
775,1
800,0
802,0
814,1
907,0
920,0
988,1
994,0
1074,0
1115,1
1161,0
1171,0
1191,0
1198,0
1203,1
1236,0
1246,1
1252,0
1306,1
1311,0
1345,0
1361,0
1366,0
1368,1
1380,0
1423,0
1447,0
1456,0
1461,0
1485,0
1498,0
1520,0
1537,0
1568,0
1589,0
1591,0
1593,0
1636,0
1645,0
1653,0
1658,0
1660,0
1664,0
1680,0
1684,0
1689,0
1692,0
1709,0
1719,1
1721,0
1786,0
1792,0
1801,0
1813,0
1821,0
1834,0
1841,0
1843,0
1856,0
1866,0
1886,1
1915,0
1930,0
1966,0
1982,0
