worker,value
0,0.9042722852069167
1,0.6502819916447895
2,0.6766588208473621
3,0.4436740680563179
4,0.5992486162243281
5,0.6357941694234802
6,0.5980703464525828
7,0.5025825257703722
8,0.4941071872022247
9,0.6889788287787353
10,0.6056892744079759
11,0.489758636286384
12,0.6762124184896813
13,0.8228260877139684
14,0.7052559928013827
15,0.5121123286340966
16,0.5630416753388435
17,0.4828627413752984
18,0.5402430634642919
19,0.5090718036611279
20,0.6117866294446226
21,0.7156447962173188
22,0.5081572224449044
23,0.7298178306235055
24,0.823740906123478
25,0.5313510319936935
26,0.6334986967518493
27,0.7087607695120799
28,0.6960498166183916
29,0.5505728833157413
30,0.5913479778935371
31,0.6651550348374543
32,0.510657043512176
33,0.633457292419087
34,0.5665576209135521
35,0.6385724523656892
36,0.5776770023391966
37,0.4649448595167227
38,0.7072309256332503
39,0.3636134179248808
40,0.6231192317298033
41,0.5062448630264934
42,0.6646145721585003
43,0.6849767351495493
44,0.5286297773546164
45,0.5299834550697435
46,0.7561968461734062
47,0.6653951395604449
48,0.8501258822993996
49,0.5356554283633093
50,0.6631261557311797
51,0.8649833046212028
52,0.638338729411337
53,0.4647494145059216
54,0.7521297091756649
55,0.543923610899265
56,0.805980876408613
57,0.7002656023036447
58,0.6382440332855014
59,0.6807497014370516
60,0.5563709025202842
61,0.670060008609924
62,0.7536362851139186
63,0.46783773010130203
64,0.5281283744993694
65,0.6914960051825405
66,0.4988567834553613
67,0.6032071395351726
68,0.6192258250121926
69,0.7488155469297895
70,0.6328289880909902
71,0.6959826286497699
72,0.33898736024918275
73,0.6919353739112554
74,0.6248586661196047
75,0.5050511783019026
76,0.49458460764931167
77,0.5623094303147217
78,0.6273679401397508
79,0.5557509021321373
80,0.5244209919564624
81,0.6106308867995003
82,0.6320308460959649
83,0.45655820991484775
84,0.6214073837278962
85,0.4071482729403738
86,0.7754468018578791
87,0.9330255352055614
88,0.5733187210993191
89,0.5962268017166301
90,0.4902249157960318
91,0.7228730785041654
92,0.5193826099160797
93,0.6902291330518526
94,0.8347789264931957
95,0.5865177352069756
96,0.6523935986167072
97,0.7364605657404859
98,0.5528038978835921
99,0.5704520339113532
100,0.46116633890400566
101,0.5639597393889781
102,0.6127109827136638
103,0.4435745903008105
104,0.6892114750190858
105,0.5988634915387667
106,0.646592143623878
107,0.6160343409040757
108,0.5508974751998029
109,0.4768543590568978
110,0.5109500304107506
111,0.6959959836636611
112,0.557032059982766
113,0.4479328859392492
114,0.47976522659538456
115,0.5906638915879088
116,0.5833015927656768
117,0.6250636961634847
118,0.5734052889529669
119,0.7372432190107683
120,0.6066349902426279
121,0.3917184789857256
122,0.671249477237288
123,0.5766059614149774
124,0.6994692063887433
125,0.6554213712444887
126,0.5148947362309073
127,0.6266958541132842
128,0.5404769475676255
129,0.5108358447006661
130,0.6746651374512724
131,0.5386904585135804
132,0.5161046622115557
133,0.7219613231227088
134,0.6033233488107778
135,0.5628536058897715
136,0.43567757735462465
137,0.4061785353695536
138,0.6591761144432143
139,0.4950847681949387
140,0.6553571104196384
141,0.6296617316007446
142,0.6808179895294778
143,0.6093455598397985
144,0.6107036996994454
145,0.5289660304705541
146,0.46615613570562897
147,0.37288216474924696
148,0.6381184758634152
149,0.46382396029271056
