task,truth
3,0
14,0
28,0
55,0
68,0
101,1
122,0
143,0
159,1
231,0
241,0
258,0
281,0
303,0
309,0
315,0
325,0
377,0
398,0
426,0
429,0
456,0
466,0
494,0
498,0
501,0
549,0
556,0
590,0
597,0
615,0
684,0
697,0
732,0
854,0
861,0
871,0
913,0
937,0
957,0
967,0
981,0
1027,0
1069,0
1070,0
1083,0
1101,0
1136,0
1150,0
1151,0
1183,0
1189,0
1191,0
1208,0
1211,0
1217,0
1238,0
1243,0
1249,0
1257,1
1350,0
1364,0
1375,0
1382,0
1391,0
1392,0
1396,1
1409,0
1413,0
1440,0
1487,0
1490,0
1551,0
1555,0
1564,0
1567,0
1631,1
1640,0
1665,0
1673,0
1701,0
1705,0
1706,0
1709,0
1730,0
1734,0
1736,0
1751,1
1756,0
1791,1
1799,0
1810,0
1821,0
1827,0
1879,1
1897,0
1898,1
1931,0
1936,0
1971,0
