task,truth
36,0
50,0
104,0
138,0
145,0
163,0
170,0
172,0
194,0
202,0
217,0
273,0
291,0
299,1
314,0
317,0
318,0
338,0
355,0
358,0
434,0
502,0
507,0
523,0
529,0
544,0
599,1
621,0
645,0
648,0
657,0
675,0
698,0
705,0
707,0
717,0
719,1
735,0
787,0
796,0
800,0
834,0
841,0
858,0
897,0
909,1
924,0
930,0
983,0
997,0
1004,1
1028,0
1033,0
1047,0
1059,0
1079,1
1088,0
1096,0
1114,0
1132,0
1157,0
1158,1
1163,0
1198,0
1226,0
1282,1
1286,1
1319,1
1359,0
1389,0
1434,0
1443,0
1444,1
1457,0
1480,0
1485,0
1495,0
1500,0
1508,0
1519,0
1549,0
1556,0
1593,0
1602,1
1614,0
1633,0
1641,0
1700,0
1707,0
1727,0
1748,0
1760,1
1777,1
1780,1
1891,0
1901,0
1914,0
1925,0
1945,0
1980,1
