task,truth
2,0
31,0
43,0
77,0
93,0
95,0
97,0
98,0
105,0
121,0
146,0
147,0
160,0
166,0
178,0
195,0
204,0
268,0
301,0
326,0
335,0
342,0
418,0
454,0
492,0
507,0
508,0
512,0
536,0
574,0
579,0
596,0
633,0
647,0
680,0
688,1
717,0
732,0
745,0
772,0
775,1
796,0
820,0
843,0
871,0
892,0
893,0
898,0
953,0
961,0
979,0
1008,0
1038,1
1099,1
1142,0
1183,0
1193,0
1228,0
1246,1
1255,0
1260,0
1274,0
1297,0
1299,0
1307,0
1320,0
1358,0
1386,0
1387,0
1461,0
1469,1
1505,0
1523,0
1537,0
1540,0
1550,0
1552,0
1574,0
1594,0
1608,0
1617,0
1626,0
1672,0
1714,0
1727,0
1732,0
1743,0
1756,0
1773,1
1777,1
1791,1
1832,0
1836,0
1867,0
1892,0
1897,0
1914,0
1915,0
1929,0
1964,0
