task,truth
2,0
24,0
28,0
55,0
57,1
90,0
120,0
167,0
246,0
277,0
289,0
297,0
321,1
326,0
329,0
361,0
366,0
494,0
519,0
523,0
584,0
594,0
683,0
721,0
758,0
772,0
804,0
847,0
902,0
912,1
914,0
915,0
979,0
987,0
1012,0
1052,0
1061,1
1114,0
1121,0
1124,0
1157,0
1272,0
1276,0
1281,0
1303,1
1313,0
1363,0
1383,0
1406,0
1407,0
1408,0
1410,0
1449,0
1463,1
1570,0
1577,0
1582,0
1634,1
1647,0
1667,0
1702,0
1724,0
1749,0
1866,0
1878,0
1885,0
1917,0
1947,0
1993,0
2018,0
2031,0
2043,0
2069,0
2076,0
2086,0
2131,0
2145,0
2178,0
2198,1
2212,0
2226,0
2228,0
2234,0
2238,0
2247,0
2272,1
2298,0
2352,0
2358,0
2407,0
2434,0
2445,0
2446,0
2456,0
2464,0
2496,0
2504,1
2511,0
2573,0
2574,0
2652,0
2708,0
2724,0
2752,0
2816,0
2828,0
2847,0
2859,0
2883,0
2906,0
2959,0
3008,1
3017,0
3038,0
3131,0
3207,0
3232,0
3247,0
3267,0
3290,0
3310,0
3318,0
3327,0
3368,1
3407,0
3412,0
3417,0
3480,0
3548,0
3583,0
3656,0
3678,0
3752,0
3816,0
3828,0
3870,0
3911,0
3979,0
3991,0
3994,0
4158,0
4185,0
4204,0
4280,0
4290,1
4304,0
4359,0
4385,0
4427,0
4486,0
