task,truth
25,0
45,0
100,1
139,0
168,1
208,0
237,0
245,0
247,0
307,0
319,0
322,0
391,0
421,0
460,0
481,0
538,0
629,0
639,0
659,0
665,0
696,0
722,0
736,0
768,0
779,0
818,0
836,0
854,0
873,0
903,0
959,0
1021,1
1024,0
1033,0
1074,0
1090,1
1179,0
1223,0
1237,0
1320,0
1339,0
1343,0
1425,0
1431,0
1432,0
1518,0
1549,0
1552,0
1562,0
1563,0
1615,0
1697,0
1751,1
1773,1
1796,0
1824,0
1843,0
1972,0
2017,0
2102,0
2160,0
2189,0
2211,0
2214,0
2217,0
2241,0
2262,0
2284,0
2285,0
2288,0
2303,1
2312,0
2321,0
2335,1
2428,0
2435,0
2469,0
2478,0
2481,0
2488,0
2495,0
2522,0
2523,0
2536,0
2559,1
2561,0
2566,0
2598,0
2604,0
2639,0
2642,0
2650,0
2651,0
2657,1
2730,0
2800,0
2881,0
2889,0
2942,0
2958,0
3004,0
3062,1
3065,0
3086,0
3147,0
3176,1
3209,0
3264,1
3279,0
3297,0
3343,0
3357,0
3452,1
3455,1
3471,0
3554,0
3626,0
3630,1
3635,0
3659,0
3737,0
3741,0
3754,0
3831,0
3852,0
3853,0
3886,0
3889,0
4018,1
4026,0
4047,0
4065,1
4071,0
4167,0
4178,0
4220,0
4237,0
4303,0
4368,1
4372,0
4377,0
4396,0
4424,0
4437,0
4455,0
4466,0
4482,0
4498,0
4499,0
