task,truth
46,0
69,0
112,0
119,0
189,0
194,0
207,1
218,0
223,0
238,0
240,1
278,0
287,0
313,0
315,0
316,1
331,0
373,0
376,0
379,0
402,0
453,0
511,0
520,0
524,0
525,0
533,0
549,0
567,0
600,0
605,0
628,0
629,0
655,0
671,0
676,0
706,0
710,0
725,0
741,0
767,0
819,0
868,0
935,0
939,0
958,0
964,0
966,1
1006,0
1010,0
1025,0
1045,0
1052,0
1101,0
1149,0
1150,0
1166,0
1168,0
1210,0
1215,0
1280,0
1284,0
1288,0
1291,0
1292,0
1336,0
1356,1
1377,0
1405,0
1438,0
1451,0
1472,0
1499,0
1508,0
1531,1
1544,1
1564,0
1565,0
1593,0
1623,0
1633,0
1634,1
1635,0
1659,0
1667,0
1712,0
1717,0
1733,0
1748,0
1804,0
1818,0
1850,0
1868,1
1891,0
1913,0
1922,0
1926,1
1928,0
1936,0
1979,0
