task,truth
8,0
20,0
28,0
30,0
62,0
68,0
73,0
109,0
140,0
158,0
170,0
171,0
179,1
188,1
199,0
206,0
255,1
272,0
284,0
291,0
297,0
309,0
336,0
340,0
350,0
378,0
380,0
411,0
415,0
451,1
452,0
486,0
493,0
550,0
552,0
564,0
602,0
625,0
640,0
641,0
678,1
679,0
733,0
776,0
781,0
798,0
803,0
807,0
812,0
823,0
832,0
890,0
918,0
930,0
945,1
962,0
975,0
985,1
994,0
1013,1
1027,0
1051,0
1097,0
1164,0
1182,0
1188,0
1205,0
1264,0
1272,0
1294,1
1411,0
1424,0
1450,0
1468,0
1479,0
1491,1
1517,1
1519,0
1535,0
1554,0
1567,0
1584,0
1591,0
1611,0
1622,1
1642,0
1724,0
1758,0
1805,0
1831,0
1841,0
1842,0
1851,0
1857,1
1896,1
1898,1
1904,0
1908,0
1957,0
1992,0
