task,truth
5,1
47,0
48,0
87,0
88,0
100,1
113,0
186,0
202,0
212,0
216,0
224,0
255,1
280,0
281,0
293,0
299,1
325,0
346,0
352,0
358,0
376,0
386,0
422,0
435,1
440,0
479,0
493,0
506,0
529,0
534,0
563,1
632,0
645,0
670,0
673,0
712,0
725,0
729,0
770,1
786,0
935,0
949,0
952,0
957,0
979,0
1017,1
1042,0
1054,0
1066,0
1090,1
1095,0
1100,0
1112,0
1138,0
1159,0
1171,0
1173,1
1186,0
1200,0
1269,0
1273,0
1282,1
1323,0
1327,0
1330,1
1339,0
1366,0
1371,0
1432,0
1436,0
1556,0
1577,0
1579,0
1584,0
1609,0
1644,0
1654,0
1690,0
1700,0
1774,0
1782,0
1808,0
1816,0
1827,0
1828,0
1842,0
1853,0
1862,0
1878,0
1888,0
1902,0
1905,1
1919,0
1948,0
1964,0
1972,0
1982,0
1987,0
1989,0
