task,truth
13,1
20,0
25,0
44,0
49,0
51,0
55,0
59,1
60,1
68,0
91,0
128,0
143,0
244,0
298,0
316,1
356,0
361,0
366,0
372,0
393,0
401,0
427,0
464,0
491,0
503,1
518,0
551,0
567,0
576,0
592,0
596,0
604,0
612,0
614,0
624,0
625,0
650,0
653,0
739,0
741,0
785,0
799,0
820,0
821,1
823,0
829,0
839,0
854,0
926,0
944,0
963,0
972,0
984,0
1010,0
1022,0
1024,0
1028,0
1043,0
1050,0
1064,0
1074,0
1093,0
1132,0
1169,0
1195,0
1213,0
1240,0
1264,0
1303,1
1336,0
1442,0
1468,0
1475,0
1506,0
1513,0
1547,0
1574,0
1588,0
1592,0
1629,0
1659,0
1681,0
1682,0
1725,0
1755,0
1761,0
1794,0
1799,0
1806,0
1810,0
1825,1
1830,0
1833,0
1850,0
1884,0
1937,0
1958,0
1965,0
1998,0
