task,truth
28,0
54,0
57,1
71,0
83,0
86,0
93,0
149,0
157,0
179,1
191,0
194,0
199,0
245,0
258,0
283,0
310,1
329,0
331,0
336,0
337,0
341,0
364,0
370,0
382,0
385,0
399,0
416,0
419,0
443,0
450,0
462,0
465,0
517,0
557,0
603,0
605,0
631,0
655,0
681,0
682,0
715,0
740,0
757,0
759,0
808,1
825,0
841,0
864,0
885,0
916,1
933,0
953,0
986,0
1018,1
1057,0
1058,0
1073,0
1087,0
1091,1
1098,0
1104,0
1118,0
1133,0
1152,0
1175,1
1176,0
1196,0
1259,0
1270,0
1290,0
1326,0
1334,0
1354,0
1399,0
1413,0
1416,0
1455,1
1488,0
1527,0
1563,0
1571,0
1580,0
1595,0
1599,0
1664,0
1670,0
1685,1
1717,0
1719,1
1752,0
1754,1
1777,1
1807,0
1809,0
1876,0
1880,0
1881,0
1882,0
1886,1
