task,truth
12,0
27,0
39,0
53,0
61,0
84,0
111,0
120,0
121,0
153,0
181,0
182,0
207,1
211,0
219,0
248,1
249,0
253,0
268,0
388,1
398,0
417,0
418,0
429,0
451,1
456,0
480,0
508,0
512,0
562,0
578,0
583,0
607,0
623,0
633,0
635,0
679,0
693,0
736,0
761,0
782,0
783,0
800,0
812,0
834,0
881,0
882,0
884,0
895,0
898,0
899,0
905,0
907,0
934,0
947,0
954,0
973,0
990,0
1067,0
1088,0
1092,0
1105,0
1123,0
1128,0
1140,0
1155,1
1191,0
1192,0
1198,0
1254,0
1268,0
1287,0
1298,0
1305,0
1308,0
1309,0
1318,0
1342,0
1394,1
1397,0
1438,0
1463,1
1489,1
1541,0
1550,0
1643,0
1660,0
1679,0
1733,0
1757,0
1766,0
1767,0
1783,0
1823,1
1854,0
1897,0
1913,0
1920,0
1959,0
1978,0
