task,truth
4,0
14,0
41,0
57,1
86,0
100,1
127,0
147,0
149,0
154,0
163,0
196,0
208,0
232,0
268,0
298,0
300,0
311,0
321,1
351,0
372,0
373,0
374,0
433,0
518,0
523,0
536,0
562,0
579,0
606,0
608,0
622,0
632,0
677,0
681,0
698,0
708,0
723,0
731,1
742,0
743,0
752,0
787,0
809,0
841,0
857,0
925,0
953,0
966,1
992,1
993,0
1011,0
1025,0
1038,1
1064,0
1104,0
1117,0
1169,0
1171,0
1187,1
1251,0
1275,0
1288,0
1356,1
1403,0
1410,0
1446,0
1459,0
1470,0
1495,0
1503,0
1519,0
1520,0
1527,0
1547,0
1571,0
1588,0
1595,0
1606,0
1626,0
1643,0
1666,0
1672,0
1680,0
1682,0
1692,0
1738,0
1761,0
1769,0
1779,0
1780,1
1795,1
1805,0
1816,0
1838,0
1844,0
1871,1
1881,0
1899,0
1930,0
