task,truth
66,0
76,1
79,0
81,0
88,0
98,0
110,0
183,0
187,0
191,0
218,0
222,0
263,0
310,1
342,0
348,0
358,0
361,0
436,0
479,0
490,0
504,0
508,0
525,0
528,0
544,0
546,0
558,0
561,0
570,0
581,0
588,0
644,0
655,0
669,0
673,0
707,0
710,0
716,0
757,0
773,0
807,0
811,0
820,0
831,0
916,1
933,0
995,0
1000,0
1037,0
1056,0
1084,0
1090,1
1110,0
1120,0
1126,0
1153,0
1211,0
1225,0
1228,0
1232,0
1273,0
1279,0
1322,0
1339,0
1342,0
1354,0
1359,0
1377,0
1406,0
1447,0
1489,1
1491,1
1518,0
1532,0
1583,0
1609,0
1621,0
1642,0
1653,0
1659,0
1715,1
1727,0
1733,0
1739,0
1746,0
1755,0
1762,0
1787,0
1819,0
1849,0
1854,0
1865,0
1869,0
1872,0
1883,0
1886,1
1888,0
1922,0
1973,0
