task,truth
5,1
17,0
38,0
49,0
58,0
103,0
134,1
151,0
152,0
153,0
176,0
238,0
247,0
271,0
292,0
296,0
306,1
323,0
338,0
346,0
369,0
379,0
383,0
395,0
398,0
423,0
444,1
455,0
457,0
458,0
475,0
498,0
501,0
506,0
537,0
627,0
653,0
658,0
672,0
758,0
767,0
778,0
782,0
793,0
812,0
821,1
835,0
838,0
843,0
883,0
906,0
911,0
914,0
924,0
931,0
942,0
974,1
1016,1
1047,0
1081,0
1158,1
1190,0
1208,0
1210,0
1212,0
1263,1
1316,0
1328,0
1370,0
1397,0
1405,0
1417,0
1425,0
1427,0
1507,0
1514,0
1529,1
1541,0
1546,1
1549,0
1550,0
1598,0
1613,0
1627,0
1644,0
1670,0
1691,1
1708,0
1712,0
1722,0
1752,0
1753,0
1823,1
1863,0
1921,0
1934,0
1936,0
1956,0
1970,1
1996,0
