task,truth
9,0
45,0
51,0
72,0
91,0
93,0
94,0
139,0
178,0
195,0
198,0
209,0
216,0
217,0
255,1
280,0
282,0
297,0
315,0
391,0
396,0
405,1
434,0
454,0
456,0
484,0
553,0
582,0
587,0
603,0
624,0
651,0
674,0
706,0
732,0
747,0
763,1
764,0
775,1
804,0
859,0
869,0
892,0
896,1
899,0
905,0
946,0
957,0
962,0
972,0
983,0
1032,1
1103,1
1147,0
1163,0
1186,0
1188,0
1230,0
1239,0
1246,1
1247,0
1274,0
1320,0
1343,0
1349,0
1358,0
1375,0
1391,0
1423,0
1438,0
1450,0
1492,0
1563,0
1570,0
1614,0
1645,0
1648,0
1656,0
1669,0
1681,0
1685,1
1690,0
1710,0
1713,1
1717,0
1723,0
1754,1
1792,0
1852,0
1862,0
1877,1
1882,0
1889,1
1947,0
1960,1
1961,0
1962,0
1966,0
1984,0
1992,0
