worker,task,answer
0.0,0,0
0.0,3,0
0.0,6,1
0.0,7,1
0.0,8,0
0.0,10,1
0.0,17,1
0.0,18,1
0.0,19,1
0.0,20,0
0.0,22,0
0.0,25,0
0.0,27,0
0.0,34,1
0.0,44,0
6.0,0,0
6.0,1,0
6.0,11,0
6.0,14,1
6.0,25,1
6.0,33,0
6.0,36,0
6.0,39,0
6.0,41,1
6.0,45,1
6.0,47,0
11.0,17,0
11.0,22,1
11.0,32,0
11.0,33,0
11.0,34,1
11.0,40,1
11.0,43,1
16.0,0,0
16.0,2,1
16.0,11,1
16.0,13,0
16.0,16,0
16.0,25,0
16.0,31,1
16.0,39,0
20.0,7,0
20.0,9,1
20.0,11,1
20.0,16,1
20.0,19,1
20.0,20,0
20.0,25,1
20.0,28,1
20.0,34,1
20.0,35,0
20.0,37,1
20.0,38,0
20.0,42,1
30.0,0,1
30.0,5,0
30.0,14,1
30.0,16,0
30.0,22,1
30.0,24,1
30.0,27,0
30.0,32,1
30.0,33,0
30.0,34,1
30.0,37,1
30.0,39,1
30.0,44,1
30.0,45,1
30.0,48,1
38.0,0,0
38.0,10,1
38.0,11,1
38.0,28,0
38.0,35,0
38.0,39,0
38.0,45,1
38.0,47,1
44.0,0,0
44.0,3,1
44.0,11,0
44.0,13,1
44.0,15,0
44.0,18,0
44.0,25,0
44.0,33,1
44.0,35,1
44.0,48,0
45.0,1,0
45.0,2,0
45.0,4,1
45.0,15,0
45.0,16,0
45.0,26,1
45.0,33,1
45.0,35,0
45.0,38,1
45.0,46,1
46.0,3,0
46.0,13,0
46.0,16,0
46.0,20,0
46.0,22,1
46.0,23,1
46.0,25,0
46.0,27,1
46.0,41,1
46.0,42,1
46.0,49,1
47.0,5,0
47.0,9,0
47.0,18,1
47.0,28,1
47.0,43,0
47.0,48,0
48.0,1,1
48.0,6,0
48.0,7,1
48.0,9,0
48.0,13,1
48.0,14,1
48.0,17,1
48.0,23,1
48.0,25,1
48.0,26,0
48.0,30,1
48.0,31,1
48.0,33,1
48.0,36,1
48.0,37,1
48.0,38,1
48.0,49,1
59.0,0,0
59.0,13,1
59.0,15,1
59.0,19,1
59.0,22,0
59.0,24,0
59.0,27,1
59.0,32,1
59.0,39,0
59.0,40,1
59.0,46,1
68.0,3,1
68.0,16,0
68.0,19,0
68.0,33,1
68.0,35,1
68.0,45,0
68.0,48,0
71.0,4,0
71.0,9,0
71.0,13,1
71.0,18,0
71.0,26,1
71.0,27,1
71.0,31,0
71.0,34,0
71.0,46,0
72.0,1,1
72.0,9,0
72.0,10,0
72.0,23,0
72.0,24,0
72.0,28,1
72.0,29,0
72.0,30,1
72.0,34,0
72.0,37,0
72.0,38,1
72.0,42,1
73.0,2,0
73.0,5,1
73.0,24,1
73.0,34,1
73.0,35,0
73.0,37,0
73.0,38,1
73.0,40,1
73.0,41,0
74.0,0,0
74.0,8,0
74.0,20,0
74.0,30,0
74.0,32,1
74.0,49,1
77.0,0,0
77.0,13,1
77.0,17,1
77.0,19,0
77.0,24,1
77.0,26,0
77.0,37,0
77.0,40,0
77.0,41,0
77.0,45,0
81.0,4,0
81.0,8,1
81.0,9,0
81.0,11,0
81.0,13,0
81.0,16,0
81.0,28,0
81.0,33,1
81.0,40,1
81.0,47,0
86.0,0,0
86.0,1,1
86.0,2,1
86.0,4,0
86.0,5,0
86.0,9,0
86.0,17,1
86.0,20,0
86.0,23,1
86.0,26,0
86.0,30,0
86.0,39,1
86.0,42,1
86.0,43,0
86.0,44,0
88.0,0,0
88.0,31,0
88.0,34,0
88.0,35,0
88.0,37,1
88.0,38,0
88.0,41,0
88.0,43,1
89.0,12,0
89.0,24,0
89.0,29,1
89.0,37,0
89.0,38,0
89.0,39,0
89.0,47,1
93.0,0,0
93.0,1,1
93.0,3,1
93.0,7,0
93.0,19,0
93.0,23,1
93.0,30,0
93.0,35,1
93.0,45,1
93.0,47,0
94.0,22,1
94.0,24,1
94.0,27,1
94.0,29,1
94.0,31,1
94.0,33,1
94.0,36,0
94.0,40,1
94.0,44,1
100.0,0,0
100.0,3,1
100.0,8,0
100.0,13,0
100.0,14,1
100.0,16,1
100.0,18,0
100.0,29,0
100.0,31,0
100.0,35,0
100.0,38,0
100.0,44,1
100.0,49,0
108.0,0,0
108.0,18,1
108.0,21,1
108.0,23,1
108.0,27,0
108.0,31,1
108.0,47,1
108.0,48,0
112.0,6,0
112.0,14,1
112.0,17,1
112.0,22,0
112.0,24,0
112.0,29,0
112.0,38,0
112.0,40,1
120.0,1,1
120.0,5,0
120.0,7,0
120.0,8,0
120.0,19,1
120.0,26,0
120.0,27,1
120.0,29,1
120.0,33,1
120.0,36,1
120.0,39,0
123.0,1,1
123.0,2,0
123.0,4,0
123.0,8,1
123.0,15,1
123.0,17,0
123.0,21,0
123.0,22,0
123.0,23,0
123.0,25,0
123.0,31,1
123.0,35,1
123.0,38,0
123.0,47,1
123.0,49,0
124.0,5,0
124.0,7,0
124.0,9,1
124.0,13,1
124.0,14,1
124.0,18,0
124.0,25,1
124.0,45,1
124.0,48,1
126.0,2,0
126.0,10,0
126.0,12,0
126.0,16,1
126.0,19,1
126.0,23,1
126.0,38,1
126.0,41,0
126.0,45,0
126.0,49,1
139.0,6,0
139.0,15,0
139.0,17,0
139.0,27,1
139.0,43,1
139.0,48,1
143.0,12,0
143.0,20,1
143.0,22,0
143.0,33,0
143.0,43,1
143.0,45,1
143.0,47,1
143.0,48,0
145.0,5,1
145.0,10,1
145.0,14,0
145.0,25,0
145.0,32,1
145.0,38,0
145.0,40,1
145.0,43,1
145.0,45,1
145.0,46,0
147.0,4,1
147.0,11,0
147.0,15,0
147.0,24,0
147.0,41,1
147.0,45,1
149.0,7,0
149.0,11,0
149.0,15,1
149.0,18,1
149.0,20,1
149.0,26,0
149.0,28,0
149.0,31,1
149.0,42,0
149.0,45,1
153.0,6,0
153.0,9,1
153.0,16,1
153.0,21,1
153.0,22,1
153.0,29,1
153.0,31,1
153.0,32,0
153.0,35,0
153.0,37,1
153.0,40,0
153.0,43,1
153.0,45,1
155.0,12,0
155.0,26,0
155.0,30,1
155.0,42,0
155.0,46,0
155.0,47,0
158.0,5,0
158.0,13,0
158.0,15,1
158.0,16,0
158.0,23,0
158.0,30,0
158.0,32,1
158.0,40,1
158.0,41,0
158.0,45,0
158.0,47,0
158.0,48,0
160.0,6,1
160.0,7,1
160.0,9,1
160.0,13,0
160.0,14,0
160.0,15,0
160.0,18,0
160.0,39,0
160.0,48,0
161.0,5,1
161.0,7,0
161.0,10,1
161.0,14,1
161.0,16,1
161.0,21,1
161.0,22,1
161.0,23,0
161.0,29,0
161.0,31,0
161.0,41,0
161.0,43,1
161.0,44,0
161.0,47,1
169.0,0,1
169.0,2,0
169.0,11,1
169.0,17,1
169.0,25,1
169.0,30,0
169.0,34,0
169.0,35,0
169.0,41,1
169.0,45,1
169.0,48,0
170.0,4,0
170.0,6,1
170.0,9,1
170.0,15,1
170.0,18,1
170.0,22,0
170.0,28,1
170.0,30,1
170.0,33,0
170.0,34,0
173.0,0,0
173.0,4,0
173.0,9,0
173.0,13,0
173.0,16,0
173.0,18,1
173.0,30,1
173.0,31,1
173.0,39,0
173.0,41,0
173.0,42,1
173.0,46,1
