task,truth
13,1
30,0
65,0
67,0
77,0
106,1
186,0
187,0
188,1
228,1
247,0
271,0
312,0
345,0
372,0
394,0
404,0
419,0
484,0
514,1
515,0
595,0
601,0
614,0
616,0
620,0
640,0
663,0
682,0
724,0
743,0
745,0
795,0
800,0
827,0
828,0
857,0
861,0
873,0
908,0
919,0
962,0
970,0
979,0
994,0
1026,0
1097,0
1106,1
1132,0
1144,1
1146,0
1152,0
1165,0
1167,0
1170,1
1174,0
1181,0
1210,0
1219,0
1265,1
1296,0
1377,0
1405,0
1412,1
1456,0
1471,0
1482,1
1495,0
1497,0
1505,0
1510,0
1516,0
1536,0
1565,0
1567,0
1573,0
1579,0
1612,0
1641,0
1663,0
1678,1
1697,0
1704,0
1716,1
1722,0
1741,0
1763,0
1784,0
1789,1
1795,1
1821,0
1835,0
1837,1
1894,0
1922,0
1933,0
1941,0
1960,1
1982,0
1988,0
