task,truth
29,0
34,0
35,0
64,0
75,0
79,0
94,0
99,0
151,0
166,0
173,0
193,0
250,0
276,1
349,1
351,0
374,0
383,0
392,0
400,0
414,0
438,0
464,0
482,1
511,0
520,0
529,0
533,0
609,0
610,0
632,0
633,0
649,0
652,0
664,0
675,0
685,1
706,0
714,0
738,0
740,0
804,0
807,0
811,0
830,0
852,0
870,0
938,0
949,0
953,0
988,1
995,0
996,0
1014,0
1060,0
1073,0
1107,0
1128,0
1186,0
1202,0
1225,0
1235,0
1250,0
1252,0
1268,0
1270,0
1276,0
1281,0
1283,0
1290,0
1292,0
1379,0
1382,0
1426,1
1430,0
1433,0
1447,0
1452,1
1461,0
1463,1
1467,0
1526,0
1568,0
1594,0
1615,0
1616,0
1617,0
1630,0
1651,0
1718,0
1732,0
1742,0
1750,0
1820,1
1829,0
1873,0
1914,0
1917,0
1919,0
1929,0
