task,truth
44,0
83,0
102,0
113,0
114,0
127,0
132,0
158,0
300,0
304,0
308,0
340,0
359,0
373,0
375,0
393,0
441,1
479,0
491,0
516,0
525,0
556,0
573,0
596,0
598,0
621,0
676,0
709,0
723,0
773,0
797,0
812,0
824,0
843,0
855,0
859,0
894,0
921,0
929,0
930,0
965,0
978,0
991,0
1008,0
1027,0
1031,0
1034,1
1048,0
1054,0
1070,0
1084,0
1124,0
1141,0
1178,0
1190,0
1222,0
1244,0
1273,0
1291,0
1323,0
1338,0
1351,0
1357,0
1359,0
1373,0
1375,0
1384,0
1431,0
1544,1
1549,0
1571,0
1588,0
1590,0
1599,0
1606,0
1611,0
1613,0
1628,0
1658,0
1703,0
1711,0
1712,0
1753,0
1772,0
1783,0
1792,0
1807,0
1810,0
1812,0
1816,0
1824,0
1826,1
1855,0
1864,0
1906,0
1944,0
1974,0
1980,1
1997,0
1999,1
