task,truth
0,0
2,0
18,0
31,0
37,0
52,1
86,0
101,1
111,0
137,0
138,0
139,0
141,0
182,0
194,0
202,0
224,0
236,0
237,0
251,0
263,0
285,0
319,0
324,0
354,0
361,0
381,0
405,1
443,0
467,0
473,0
493,0
496,0
501,0
524,0
531,0
644,0
656,0
688,1
691,0
699,0
704,0
708,0
710,0
715,0
727,0
728,0
729,0
734,0
757,0
763,1
809,0
817,1
846,0
876,0
884,0
926,0
935,0
955,0
1042,0
1043,0
1046,0
1049,0
1105,0
1112,0
1120,0
1136,0
1138,0
1159,0
1168,0
1188,0
1218,0
1278,0
1280,0
1287,0
1305,0
1349,0
1365,0
1408,0
1438,0
1446,0
1472,0
1487,0
1515,0
1530,0
1554,0
1574,0
1654,0
1671,0
1677,0
1738,0
1764,0
1844,0
1852,0
1868,1
1898,1
1930,0
1943,0
1961,0
1995,1
