task,truth
4,0
14,0
61,0
97,0
108,0
129,0
160,0
175,0
215,0
384,0
421,0
447,0
448,0
452,0
456,0
458,0
490,0
507,0
512,0
550,0
593,0
618,0
653,0
689,0
692,0
711,0
721,0
725,0
851,0
872,0
875,0
901,0
914,0
916,1
944,0
975,0
982,0
997,0
1001,0
1009,0
1015,0
1019,0
1020,0
1053,0
1057,0
1090,1
1096,0
1110,0
1126,0
1127,0
1173,1
1183,0
1213,0
1246,1
1264,0
1285,0
1309,0
1318,0
1340,1
1368,1
1396,1
1413,0
1442,0
1451,0
1462,0
1465,0
1476,0
1490,0
1494,0
1508,0
1522,0
1592,0
1595,0
1601,1
1620,0
1623,0
1631,1
1662,1
1668,0
1733,0
1739,0
1743,0
1761,0
1777,1
1778,0
1787,0
1823,1
1834,0
1849,0
1869,0
1871,1
1889,1
1904,0
1911,0
1912,0
1920,0
1921,0
1926,1
1968,0
1992,0
