task,truth
14,0
21,0
29,0
106,1
107,0
110,0
159,1
161,0
174,0
179,1
181,0
189,0
198,0
200,0
208,0
215,0
228,1
255,1
257,1
259,0
277,0
309,0
326,0
333,0
357,0
379,0
387,1
470,0
477,0
487,0
504,0
507,0
512,0
571,0
579,0
605,0
608,0
614,0
624,0
640,0
643,0
678,1
689,0
702,0
707,0
733,0
750,1
791,0
811,0
821,1
826,0
846,0
865,0
897,0
913,0
926,0
928,0
930,0
972,0
987,0
1005,0
1009,0
1051,0
1071,0
1086,0
1124,0
1191,0
1193,0
1204,0
1206,0
1226,0
1250,0
1262,0
1268,0
1270,0
1311,0
1361,0
1384,0
1497,0
1553,0
1567,0
1574,0
1614,0
1644,0
1647,0
1729,1
1757,0
1778,0
1795,1
1823,1
1831,0
1863,0
1878,0
1935,0
1947,0
1952,0
1957,0
1961,0
1988,0
1996,0
