task,truth
3,0
7,0
64,0
86,0
102,0
148,0
149,0
193,0
210,0
220,0
247,0
255,1
258,0
265,0
284,0
287,0
302,1
380,0
420,0
460,0
486,0
493,0
500,0
546,0
592,0
625,0
626,0
671,0
709,0
723,0
733,0
753,0
789,0
801,0
803,0
813,0
826,0
886,0
910,0
914,0
922,0
941,0
944,0
987,0
1021,1
1064,0
1116,0
1131,1
1132,0
1137,0
1155,1
1170,1
1175,1
1187,1
1195,0
1211,0
1262,0
1319,1
1327,0
1339,0
1353,1
1365,0
1383,0
1416,0
1423,0
1430,0
1458,0
1475,0
1501,0
1532,0
1544,1
1545,0
1549,0
1576,0
1597,0
1601,1
1614,0
1652,0
1680,0
1688,0
1692,0
1700,0
1709,0
1714,0
1734,0
1744,0
1760,1
1783,0
1808,0
1825,1
1836,0
1859,0
1911,0
1925,0
1964,0
1972,0
1988,0
1990,0
1991,0
1997,0
