task,truth
20,0
39,0
55,0
90,0
134,1
180,0
196,0
216,0
232,0
252,1
272,0
301,0
325,0
326,0
328,0
347,0
350,0
351,0
356,0
378,0
401,0
409,0
448,0
453,0
464,0
470,0
472,0
532,0
533,0
583,0
602,0
607,0
648,0
675,0
679,0
722,0
736,0
808,1
810,0
818,0
893,0
900,0
905,0
918,0
937,0
945,1
964,0
976,0
1003,0
1004,1
1009,0
1022,0
1062,0
1065,0
1069,0
1085,1
1095,0
1164,0
1184,0
1207,0
1213,0
1216,1
1248,1
1249,0
1269,0
1275,0
1294,1
1297,0
1298,0
1337,1
1348,0
1356,1
1368,1
1445,0
1477,0
1488,0
1507,0
1531,1
1541,0
1547,0
1564,0
1596,1
1599,0
1613,0
1695,0
1711,0
1740,0
1764,0
1781,0
1830,0
1832,0
1860,0
1861,1
1870,0
1887,1
1926,1
1942,0
1945,0
1946,0
1948,0
