task,truth
26,0
36,0
38,0
44,0
53,0
74,1
93,0
124,0
182,0
187,0
197,0
227,1
307,0
315,0
318,0
332,0
334,0
400,0
402,0
415,0
430,0
445,0
450,0
503,1
521,0
526,1
543,0
577,0
636,0
657,0
672,0
692,0
719,1
728,0
772,0
783,0
821,1
850,0
904,0
924,0
934,0
952,0
953,0
956,0
1002,0
1028,0
1030,1
1091,1
1126,0
1171,0
1180,0
1194,0
1217,0
1223,0
1235,0
1259,0
1260,0
1271,1
1273,0
1285,0
1289,1
1291,0
1320,0
1325,0
1336,0
1355,0
1369,0
1393,0
1400,0
1420,0
1425,0
1426,1
1431,0
1446,0
1451,0
1487,0
1530,0
1537,0
1587,0
1635,0
1642,0
1646,0
1648,0
1659,0
1671,0
1686,0
1693,0
1727,0
1750,0
1763,0
1767,0
1772,0
1788,0
1810,0
1834,0
1858,0
1882,0
1927,1
1932,0
1934,0
