task,truth
10,0
21,0
29,0
57,1
62,0
65,0
70,0
78,1
100,1
151,0
191,0
200,0
207,1
208,0
219,0
230,0
233,1
244,0
251,0
262,0
263,0
271,0
282,0
286,1
288,0
322,0
342,0
385,0
436,0
461,0
468,0
471,0
495,0
535,0
565,0
569,1
601,0
628,0
662,0
702,0
704,0
743,0
746,0
768,0
774,0
782,0
831,0
867,1
912,1
927,0
960,0
1017,1
1025,0
1061,1
1075,0
1079,1
1104,0
1107,0
1134,0
1145,0
1158,1
1229,0
1232,0
1263,1
1280,0
1288,0
1299,0
1335,0
1377,0
1410,0
1421,0
1433,0
1503,0
1508,0
1516,0
1566,0
1594,0
1606,0
1609,0
1627,0
1657,0
1676,0
1689,0
1716,1
1725,0
1751,1
1753,0
1759,0
1792,0
1795,1
1873,0
1881,0
1884,0
1897,0
1921,0
1959,0
1963,0
1965,0
1978,0
1985,0
