task,truth
2,0
14,0
30,0
45,0
52,1
79,0
129,0
132,0
137,0
158,0
164,0
204,0
214,1
273,0
316,1
375,0
379,0
485,1
498,0
514,1
516,0
524,0
525,0
539,0
554,0
571,0
579,0
589,1
604,0
632,0
640,0
651,0
655,0
660,0
663,0
674,0
686,0
694,0
729,0
740,0
786,0
790,0
795,0
830,0
854,0
868,0
870,0
874,1
876,0
883,0
897,0
940,0
961,0
963,0
980,0
981,0
988,1
997,0
999,0
1012,0
1020,0
1080,0
1106,1
1166,0
1181,0
1198,0
1293,0
1345,0
1456,0
1469,1
1473,0
1485,0
1524,0
1551,0
1552,0
1562,0
1569,0
1636,0
1670,0
1712,0
1721,0
1762,0
1771,0
1779,0
1789,1
1823,1
1840,0
1842,0
1863,0
1874,0
1889,1
1892,0
1902,0
1903,0
1909,0
1914,0
1918,0
1956,0
1970,1
1992,0
