task,truth
22,0
43,0
48,0
61,0
73,0
82,0
91,0
97,0
101,1
135,1
145,0
176,0
181,0
199,0
235,0
249,0
283,0
293,0
298,0
311,0
355,0
368,1
419,0
424,0
429,0
522,0
595,0
609,0
684,0
687,1
691,0
693,0
705,0
715,0
716,0
727,0
732,0
734,0
739,0
747,0
749,1
855,0
866,0
884,0
928,0
943,0
954,0
1000,0
1011,0
1018,1
1033,0
1063,1
1100,0
1112,0
1127,0
1152,0
1165,0
1183,0
1231,0
1236,0
1253,1
1307,0
1318,0
1323,0
1331,0
1332,0
1334,0
1359,0
1370,0
1373,0
1374,0
1375,0
1443,0
1490,0
1499,0
1509,0
1522,0
1525,0
1540,0
1565,0
1570,0
1598,0
1611,0
1656,0
1673,0
1694,0
1720,0
1728,0
1735,0
1741,0
1742,0
1748,0
1778,0
1814,0
1819,0
1854,0
1877,1
1940,0
1968,0
1989,0
