task,truth
1,1
22,0
31,0
114,0
142,0
148,0
164,0
223,0
246,0
282,0
296,0
300,0
303,0
311,0
333,0
350,0
378,0
405,1
427,0
431,0
468,0
469,1
489,0
491,0
517,0
526,1
580,0
584,0
593,0
604,0
608,0
619,0
634,0
648,0
655,0
675,0
688,1
694,0
701,0
749,1
810,0
814,1
817,1
840,0
847,0
903,0
906,0
913,0
973,0
988,1
992,1
1019,0
1063,1
1066,0
1074,0
1100,0
1111,0
1172,0
1173,1
1189,0
1213,0
1225,0
1259,0
1277,0
1279,0
1294,1
1329,1
1342,0
1344,0
1376,0
1405,0
1433,0
1464,0
1489,1
1508,0
1510,0
1513,0
1548,0
1629,0
1648,0
1650,0
1661,0
1679,0
1680,0
1687,0
1692,0
1720,0
1729,1
1731,0
1751,1
1795,1
1816,0
1840,0
1908,0
1920,0
1945,0
1954,0
1955,0
1968,0
1979,0
