task,truth
9,0
15,0
30,0
54,0
87,0
100,1
104,0
117,1
125,0
136,0
139,0
167,0
188,1
254,0
263,0
291,0
320,0
331,0
346,0
360,0
401,0
402,0
406,0
422,0
423,0
428,0
436,0
471,0
506,0
560,0
571,0
600,0
607,0
687,1
705,0
706,0
768,0
829,0
841,0
866,0
872,0
873,0
896,1
944,0
1000,0
1018,1
1024,0
1058,0
1059,0
1077,0
1082,0
1089,0
1096,0
1126,0
1139,0
1177,0
1187,1
1195,0
1202,0
1250,0
1350,0
1356,1
1360,0
1365,0
1366,0
1372,0
1394,1
1441,0
1451,0
1466,0
1481,1
1490,0
1501,0
1524,0
1529,1
1532,0
1587,0
1599,0
1645,0
1655,1
1660,0
1664,0
1678,1
1728,0
1738,0
1758,0
1776,0
1790,0
1803,1
1866,0
1875,1
1878,0
1899,0
1937,0
1940,0
1943,0
1956,0
1975,0
1981,0
1986,0
