task,truth
25,0
27,0
41,0
60,1
84,0
85,0
123,1
130,0
132,0
183,0
211,0
235,0
283,0
301,0
317,0
336,0
344,0
356,0
381,0
387,1
389,0
438,0
446,0
459,1
478,0
493,0
551,0
570,0
587,0
596,0
611,0
630,0
659,0
678,1
682,0
685,1
711,0
722,0
743,0
744,1
766,0
772,0
842,0
861,0
862,0
879,0
885,0
919,0
941,0
945,1
970,0
1040,1
1043,0
1076,0
1097,0
1109,0
1110,0
1121,0
1151,0
1184,0
1212,0
1218,0
1251,0
1257,1
1262,0
1274,0
1275,0
1308,0
1367,0
1375,0
1378,0
1400,0
1406,0
1408,0
1506,0
1507,0
1563,0
1586,0
1604,0
1641,0
1643,0
1646,0
1665,0
1690,0
1695,0
1726,1
1742,0
1752,0
1789,1
1794,0
1822,0
1835,0
1839,0
1880,0
1895,0
1900,0
1923,0
1941,0
1953,1
1974,0
