task,truth
13,1
48,0
62,0
82,0
113,0
154,0
155,0
215,0
226,0
230,0
234,0
295,0
312,0
321,1
362,0
366,0
437,0
444,1
482,1
518,0
523,0
534,0
543,0
595,0
629,0
632,0
639,0
641,0
643,0
645,0
663,0
689,0
700,0
727,0
767,0
770,1
771,0
785,0
788,0
800,0
830,0
843,0
868,0
877,0
887,1
888,0
920,0
930,0
934,0
975,0
978,0
989,0
991,0
1001,0
1003,0
1025,0
1033,0
1049,0
1065,0
1085,1
1099,1
1125,0
1199,0
1222,0
1247,0
1278,0
1285,0
1295,0
1298,0
1301,0
1332,0
1337,1
1369,0
1393,0
1428,0
1453,0
1465,0
1486,0
1496,1
1540,0
1606,0
1614,0
1623,0
1624,0
1651,0
1736,0
1744,0
1782,0
1788,0
1837,1
1841,0
1864,0
1882,0
1892,0
1894,0
1905,1
1951,0
1959,0
1965,0
1987,0
