task,truth
14,0
19,0
59,1
93,0
95,0
96,0
119,0
135,1
184,0
193,0
229,0
245,0
256,0
271,0
273,0
284,0
304,0
315,0
332,0
380,0
388,1
393,0
400,0
407,0
460,0
496,0
510,0
516,0
533,0
537,0
541,0
550,0
572,0
601,0
618,0
622,0
623,0
662,0
681,0
716,0
730,0
731,1
732,0
756,0
787,0
821,1
848,0
865,0
870,0
875,0
897,0
907,0
957,0
960,0
990,0
1034,1
1084,0
1090,1
1098,0
1141,0
1157,0
1165,0
1170,1
1197,0
1233,0
1244,0
1280,0
1328,0
1354,0
1357,0
1368,1
1380,0
1460,0
1467,0
1468,0
1492,0
1498,0
1503,0
1516,0
1531,1
1595,0
1602,1
1622,1
1654,0
1667,0
1696,0
1697,0
1730,0
1732,0
1755,0
1769,0
1786,0
1821,0
1823,1
1849,0
1862,0
1872,0
1884,0
1914,0
1994,1
