worker,value
0,0.6477382885635316
1,0.6217552023344339
2,0.29259237145524486
3,0.6921022715976635
4,0.5758473798303669
5,0.5851307162317396
6,0.776409771910965
7,0.5787727214751216
8,0.37544054253182335
9,0.5796382222082102
10,0.7070047697223687
11,0.550267241225405
12,0.5374477670395972
13,0.730514921527261
14,0.5573954499190266
15,0.7578933456775764
16,0.39866927239356975
17,0.6302648096564597
18,0.6402758791433006
19,0.5827701242798782
20,0.468986917150667
21,0.7816554718104415
22,0.5509204438905191
23,0.619950408870775
24,0.33762969545404087
25,0.626135718381182
26,0.6355951969449298
27,0.7280531150413444
28,0.526067538484289
29,0.7852982913464241
30,0.532641439692927
31,0.5533655698138791
32,0.6742789507447787
33,0.6849860621029623
34,0.5530693308795509
35,0.5812723626706667
36,0.4061621554838152
37,0.41459501293661594
38,0.6082928095672213
39,0.507467106419031
40,0.8719453147364038
41,0.5309873560959848
42,0.6553471762473523
43,0.7129537237318389
44,0.6000319524507766
45,0.7308058822703156
46,0.5872070297668466
47,0.424936172304583
48,0.6286157178162831
49,0.6377186889608
50,0.6494282083493867
51,0.5435788608792348
52,0.4245506270477323
53,0.5980326348248116
54,0.6489757092799773
55,0.7360823888298212
56,0.6692511085590455
57,0.6706844760287471
58,0.5880126280233482
59,0.5324626645913444
60,0.328271866840333
61,0.6653626324640898
62,0.7495689986698786
63,0.7572120530474387
64,0.6370795687405447
65,0.5216484299887326
66,0.621100552885749
67,0.6172392145008443
68,0.6798394121944766
69,0.5182746029794364
70,0.5466381649543269
71,0.5010169902559549
72,0.4894444031591309
73,0.642250542537942
74,0.6993562675952492
75,0.3985924735606192
76,0.38130065365071086
77,0.7628645817522702
78,0.6635156781954593
79,0.5688674425637618
80,0.5709651523044736
81,0.36187764475924533
82,0.768510944184872
83,0.5495384740372155
84,0.7007786799415592
85,0.5043612628176644
86,0.6409061439652236
87,0.6626001093123065
88,0.6984489254986096
89,0.5734529413227438
90,0.6565762294599324
91,0.5403230565884181
92,0.5325461718374953
93,0.4850593156546626
94,0.6344431749847459
95,0.47763432344774215
96,0.6135471348764999
97,0.4476713571086966
98,0.584702760667575
99,0.7472658203646498
100,0.7580090072561726
101,0.6610027632184468
102,0.6459989478680614
103,0.5897137727069856
104,0.6090473815324535
105,0.4925601241222279
106,0.7543257024386238
107,0.6080974554261479
108,0.57873519506229
109,0.6681934922449209
110,0.5372738773487248
111,0.6435758053696791
112,0.6197034815254594
113,0.6344936221340071
114,0.6322911263746995
115,0.4237205376731961
116,0.6108931759834765
117,0.5466805644707533
118,0.6300594328797482
119,0.625337234086421
120,0.5943478910744461
121,0.5497589676550007
122,0.5737037036842683
123,0.5311021557255754
124,0.5761090553130072
125,0.548668214251694
126,0.6079195835236514
127,0.7036495977811783
128,0.617191505816499
129,0.7153135799843993
130,0.5538293793364947
131,0.37285426047843195
132,0.4927905040546428
133,0.46170415010301025
134,0.5437914155393101
135,0.7542451806995454
136,0.7515517293097149
137,0.6467514808713597
138,0.653243590686311
139,0.575201378419692
140,0.6715843133322874
141,0.5967508752337002
142,0.533074515227235
143,0.525199546401582
144,0.7450223560284804
145,0.5348229762830709
146,0.6249332444491558
147,0.5551465613977282
148,0.7173635783043673
149,0.4104337049139343
