worker,task,answer
A2AU1R4ZU1ZJ1A,1533,1
A2DDYH9F36MUYI,995,1
AS52W5HOMKHLU,1723,0
A1WCS9A1G451ET,924,0
A3OJ1IOB618GL1,1391,0
A3QYFK401W415E,1533,1
A11SLRXUNTJBJN,349,0
A11SLRXUNTJBJN,1341,1
A2DULTV0RVMIN4,1547,0
A1WCS9A1G451ET,355,0
A348T531HDSG5S,1820,1
AGY2PTZLZFT2L,1696,0
AGY2PTZLZFT2L,1113,0
AGY2PTZLZFT2L,801,0
A22075U2VINOZF,1084,0
A2AU1R4ZU1ZJ1A,546,1
A2AU1R4ZU1ZJ1A,471,1
AS52W5HOMKHLU,837,0
A2AU1R4ZU1ZJ1A,138,0
AWAFCJJRHVAJJ,837,0
A2YTQZXX709TKL,442,0
AWAFCJJRHVAJJ,1598,0
A2CGWHQ96BMD4R,662,0
A2CGWHQ96BMD4R,1258,0
A2YTQZXX709TKL,324,0
A11SLRXUNTJBJN,193,0
A2CGWHQ96BMD4R,546,0
A2CGWHQ96BMD4R,471,0
A14ZRGA0JDMF7R,568,0
A2AU1R4ZU1ZJ1A,36,1
A2VLOL5DA4M2T1,696,0
A2ZDBGM5Z340X4,205,0
AS52W5HOMKHLU,681,0
AS52W5HOMKHLU,1012,1
A2VLOL5DA4M2T1,681,0
A2VLOL5DA4M2T1,1012,0
A1K96S33FDRUJW,1087,0
A2AU1R4ZU1ZJ1A,1391,0
A2VLOL5DA4M2T1,568,1
A1K96S33FDRUJW,1650,0
A2AU1R4ZU1ZJ1A,327,0
AWAFCJJRHVAJJ,1547,0
A3OJ1IOB618GL1,546,0
A3OJ1IOB618GL1,471,0
A1K94P4CIXP468,716,1
A1PX8UYPRGZCO9,849,0
A1K96S33FDRUJW,1579,0
A8973OC7HM3Y6,1678,1
AS52W5HOMKHLU,461,0
A2SKWBR49HEXFY,7,0
AWAFCJJRHVAJJ,1651,0
A2J853TSTRPTX7,1087,0
