worker,task,answer
2.0,26,1
2.0,34,1
4.0,34,0
4.0,37,0
4.0,48,0
9.0,21,1
9.0,25,1
9.0,39,0
9.0,43,0
9.0,48,1
10.0,7,1
10.0,27,1
10.0,39,0
29.0,5,0
29.0,6,0
29.0,13,0
29.0,19,1
29.0,26,0
29.0,27,1
29.0,41,0
34.0,4,0
34.0,19,0
34.0,45,1
38.0,23,1
38.0,27,1
38.0,44,0
39.0,1,0
39.0,5,1
39.0,26,0
39.0,37,0
40.0,0,1
40.0,11,1
40.0,13,0
40.0,21,1
40.0,25,1
40.0,35,0
40.0,46,0
43.0,14,1
43.0,26,0
43.0,30,0
43.0,35,1
43.0,36,1
43.0,37,0
43.0,43,1
43.0,45,1
44.0,14,0
46.0,2,1
46.0,10,1
46.0,13,1
46.0,14,0
46.0,22,1
46.0,32,1
46.0,45,0
46.0,46,0
46.0,49,0
48.0,1,1
48.0,6,1
48.0,21,1
48.0,26,0
48.0,37,0
48.0,40,1
48.0,48,0
55.0,12,1
55.0,21,0
55.0,22,0
55.0,33,1
55.0,39,1
55.0,44,0
55.0,48,0
55.0,49,0
57.0,1,0
57.0,14,0
57.0,22,1
57.0,26,1
57.0,32,1
57.0,41,1
62.0,8,1
62.0,13,0
62.0,15,1
62.0,19,1
62.0,25,1
62.0,30,0
63.0,2,1
63.0,16,0
63.0,37,1
63.0,46,1
65.0,2,0
65.0,9,1
65.0,24,1
65.0,32,1
65.0,40,0
65.0,44,0
66.0,1,0
66.0,11,0
66.0,13,1
66.0,19,1
66.0,35,1
66.0,37,0
66.0,41,1
66.0,44,1
66.0,48,1
72.0,11,1
72.0,15,1
72.0,22,1
72.0,31,0
72.0,37,1
72.0,44,0
78.0,3,0
78.0,8,0
78.0,13,1
78.0,31,1
78.0,41,1
78.0,45,0
79.0,11,0
79.0,20,1
79.0,34,0
79.0,42,0
79.0,47,0
79.0,48,1
81.0,10,1
81.0,14,1
81.0,20,0
81.0,24,0
81.0,40,0
81.0,45,0
84.0,0,1
84.0,8,1
84.0,41,0
84.0,45,0
86.0,0,1
86.0,6,0
86.0,8,0
86.0,33,0
86.0,44,0
87.0,5,1
87.0,6,1
87.0,13,1
87.0,14,1
87.0,23,1
92.0,11,1
92.0,18,0
92.0,28,1
92.0,43,0
92.0,44,1
92.0,46,0
92.0,47,0
94.0,5,0
94.0,17,0
94.0,24,1
97.0,21,0
97.0,42,0
98.0,10,1
98.0,14,1
98.0,48,1
101.0,10,0
101.0,19,1
101.0,22,1
106.0,1,0
106.0,9,1
106.0,13,0
106.0,36,0
106.0,37,1
109.0,8,0
109.0,11,0
109.0,15,1
109.0,24,1
110.0,3,0
110.0,7,1
110.0,14,1
110.0,17,1
110.0,20,0
110.0,27,1
110.0,35,0
110.0,39,1
110.0,47,0
114.0,2,1
114.0,9,1
114.0,23,1
114.0,24,1
114.0,25,1
114.0,31,1
114.0,43,0
115.0,8,0
115.0,13,1
115.0,19,1
115.0,21,1
115.0,27,1
115.0,30,1
117.0,6,1
117.0,35,1
117.0,42,1
120.0,10,1
120.0,26,1
120.0,41,1
120.0,43,1
122.0,6,1
122.0,12,0
122.0,14,1
122.0,31,1
122.0,41,1
122.0,43,1
123.0,2,1
123.0,3,1
123.0,5,0
123.0,22,1
123.0,28,1
129.0,10,1
129.0,17,0
129.0,19,0
129.0,31,0
129.0,37,0
129.0,47,0
129.0,48,1
133.0,7,1
133.0,20,1
133.0,34,1
133.0,41,1
135.0,3,0
135.0,4,0
135.0,14,0
135.0,26,1
135.0,34,1
135.0,37,1
135.0,40,1
138.0,40,0
146.0,5,1
146.0,20,0
146.0,33,1
149.0,0,0
149.0,3,0
149.0,13,1
149.0,23,1
149.0,25,1
149.0,41,0
