task,truth
14,0
57,1
97,0
137,0
251,0
277,0
283,0
287,0
330,0
344,0
347,0
363,0
414,0
451,1
454,0
469,1
507,0
540,0
554,0
600,0
614,0
637,0
653,0
661,0
681,0
690,0
698,0
710,0
749,1
779,0
868,0
885,0
892,0
909,1
920,0
925,0
946,0
950,0
959,0
970,0
972,0
997,0
1005,0
1027,0
1039,0
1072,0
1073,0
1075,0
1144,1
1171,0
1196,0
1204,0
1224,0
1235,0
1252,0
1259,0
1295,0
1307,0
1319,1
1324,0
1357,0
1358,0
1370,0
1373,0
1410,0
1426,1
1440,0
1460,0
1485,0
1486,0
1524,0
1529,1
1540,0
1554,0
1580,0
1598,0
1655,1
1660,0
1662,1
1667,0
1671,0
1675,0
1696,0
1699,0
1708,0
1713,1
1722,0
1739,0
1764,0
1769,0
1784,0
1803,1
1804,0
1814,0
1828,0
1837,1
1860,0
1887,1
1949,0
1961,0
