task,truth
0,0
38,0
43,0
56,0
65,0
66,0
142,0
192,0
204,0
208,0
216,0
247,0
252,1
261,0
275,0
276,1
294,0
376,0
410,0
458,0
462,0
464,0
497,0
508,0
520,0
531,0
538,0
559,1
573,0
578,0
604,0
633,0
671,0
702,0
724,0
738,0
752,0
763,1
769,0
811,0
847,0
854,0
875,0
890,0
913,0
921,0
999,0
1009,0
1079,1
1083,0
1085,1
1095,0
1123,0
1133,0
1152,0
1159,0
1193,0
1215,0
1310,0
1314,0
1316,0
1344,0
1359,0
1361,0
1367,0
1378,0
1382,0
1409,0
1421,0
1448,0
1450,0
1547,0
1566,0
1575,0
1583,0
1587,0
1597,0
1604,0
1605,0
1628,0
1629,0
1677,0
1688,0
1697,0
1712,0
1714,0
1715,1
1740,0
1776,0
1781,0
1790,0
1802,0
1833,0
1834,0
1852,0
1853,0
1854,0
1867,0
1952,0
1980,1
