task,truth
21,0
47,0
90,0
111,0
128,0
142,0
158,0
184,0
202,0
208,0
218,0
244,0
313,0
324,0
358,0
366,0
369,0
381,0
396,0
397,0
456,0
471,0
483,0
491,0
505,0
506,0
516,0
517,0
529,0
542,0
544,0
551,0
556,0
591,0
592,0
595,0
605,0
628,0
649,0
661,0
670,0
690,0
737,0
803,0
812,0
828,0
830,0
842,0
844,0
848,0
857,0
863,0
872,0
889,0
893,0
907,0
914,0
918,0
924,0
929,0
931,0
940,0
941,0
971,0
973,0
987,0
1009,0
1027,0
1034,1
1042,0
1044,0
1053,0
1127,0
1141,0
1173,1
1182,0
1188,0
1192,0
1229,0
1238,0
1278,0
1299,0
1302,0
1310,0
1314,0
1316,0
1317,0
1318,0
1321,0
1337,1
1344,0
1406,0
1409,0
1440,0
1458,0
1478,0
1522,0
1528,0
1533,1
1543,0
1588,0
1606,0
1660,0
1668,0
1669,0
1677,0
1705,0
1717,0
1718,0
1725,0
1733,0
1766,0
1769,0
1773,1
1826,1
1828,0
1849,0
1851,0
1854,0
1859,0
1861,1
1864,0
1867,0
1892,0
1915,0
1922,0
1934,0
1963,0
1967,1
1969,0
1991,0
1994,1
1996,0
