task,truth
24,0
26,0
30,0
53,0
55,0
76,1
104,0
154,0
197,0
267,0
278,0
279,0
304,0
327,0
338,0
379,0
386,0
392,0
398,0
410,0
412,0
415,0
439,0
448,0
473,0
475,0
476,0
486,0
499,0
509,0
513,0
528,0
540,0
562,0
571,0
602,0
610,0
632,0
640,0
644,0
647,0
663,0
677,0
684,0
689,0
694,0
703,0
706,0
748,1
751,0
818,0
862,0
866,0
871,0
878,0
892,0
899,0
908,0
910,0
938,0
944,0
945,1
950,0
953,0
959,0
1010,0
1018,1
1023,0
1075,0
1088,0
1097,0
1122,1
1132,0
1142,0
1157,0
1164,0
1166,0
1180,0
1183,0
1189,0
1191,0
1196,0
1221,1
1241,0
1250,0
1266,1
1269,0
1270,0
1281,0
1288,0
1289,1
1323,0
1343,0
1377,0
1380,0
1412,1
1438,0
1454,0
1455,1
1457,0
1493,0
1519,0
1527,0
1532,0
1546,1
1556,0
1562,0
1570,0
1572,0
1601,1
1602,1
1626,0
1633,0
1639,0
1640,0
1645,0
1686,0
1691,1
1702,0
1729,1
1756,0
1788,0
1803,1
1809,0
1810,0
1827,0
1850,0
1868,1
1879,1
1890,0
1926,1
1935,0
1958,0
