task,truth
20,0
108,0
116,0
138,0
169,0
171,0
181,0
201,0
221,0
239,0
263,0
273,0
274,0
280,0
310,1
322,0
351,0
359,0
361,0
393,0
400,0
403,0
431,0
444,1
492,0
493,0
494,0
495,0
503,1
530,0
550,0
572,0
578,0
581,0
588,0
598,0
671,0
678,1
697,0
715,0
726,0
734,0
739,0
744,1
745,0
774,0
800,0
808,1
827,0
831,0
859,0
868,0
876,0
882,0
884,0
894,0
921,0
922,0
942,0
982,0
984,0
990,0
1043,0
1047,0
1055,0
1056,0
1065,0
1076,0
1080,0
1081,0
1096,0
1114,0
1202,0
1207,0
1211,0
1216,1
1219,0
1237,0
1244,0
1265,1
1267,0
1271,1
1295,0
1300,1
1325,0
1331,0
1335,0
1355,0
1359,0
1362,0
1367,0
1372,0
1374,0
1378,0
1383,0
1385,0
1386,0
1388,0
1393,0
1400,0
1411,0
1413,0
1420,0
1429,0
1451,0
1453,0
1504,0
1529,1
1564,0
1567,0
1584,0
1594,0
1616,0
1621,0
1650,0
1651,0
1658,0
1687,0
1699,0
1741,0
1792,0
1800,0
1829,0
1846,0
1889,1
1891,0
1929,0
1931,0
1949,0
1953,1
1985,0
1998,0
1999,1
