task,truth
13,1
23,1
25,0
50,0
63,0
114,0
133,0
146,0
157,0
177,1
190,0
199,0
212,0
215,0
224,0
231,0
233,1
290,0
299,1
308,0
321,1
323,0
333,0
337,0
350,0
364,0
384,0
414,0
432,0
445,0
462,0
464,0
480,0
487,0
497,0
500,0
520,0
538,0
564,0
577,0
579,0
582,0
616,0
630,0
639,0
655,0
657,0
668,0
669,0
701,0
716,0
719,1
730,0
741,0
749,1
756,0
766,0
769,0
806,0
817,1
861,0
926,0
964,0
970,0
978,0
979,0
983,0
989,0
992,1
1000,0
1037,0
1079,1
1086,0
1121,0
1133,0
1160,0
1161,0
1163,0
1171,0
1176,0
1177,0
1199,0
1215,0
1224,0
1235,0
1243,0
1255,0
1273,0
1350,0
1354,0
1356,1
1366,0
1376,0
1382,0
1427,0
1463,1
1469,1
1486,0
1507,0
1516,0
1520,0
1537,0
1539,0
1541,0
1614,0
1659,0
1681,0
1727,0
1764,0
1776,0
1778,0
1798,0
1799,0
1805,0
1822,0
1832,0
1835,0
1839,0
1876,0
1881,0
1884,0
1888,0
1893,0
1900,0
1916,0
1924,1
1941,0
1945,0
1948,0
1956,0
1965,0
1968,0
1972,0
