task,truth
11,0
31,0
57,1
77,0
97,0
103,0
165,0
172,0
174,0
188,1
209,0
222,0
223,0
230,0
235,0
246,0
247,0
256,0
271,0
288,0
291,0
294,0
298,0
306,1
307,0
330,0
344,0
368,1
390,0
391,0
402,0
423,0
426,0
434,0
438,0
479,0
484,0
488,0
496,0
508,0
553,0
560,0
612,0
623,0
635,0
636,0
648,0
659,0
676,0
688,1
700,0
708,0
721,0
746,0
772,0
784,0
792,0
804,0
811,0
814,1
825,0
833,0
837,0
850,0
853,0
854,0
870,0
901,0
909,1
930,0
933,0
976,0
977,0
1038,1
1041,0
1082,0
1083,0
1154,0
1158,1
1198,0
1201,0
1284,0
1293,0
1312,0
1319,1
1345,0
1348,0
1368,1
1381,0
1399,0
1401,0
1462,0
1475,0
1479,0
1482,1
1538,0
1581,0
1585,0
1620,0
1631,1
1632,1
1637,0
1652,0
1656,0
1671,0
1672,0
1694,0
1712,0
1726,1
1748,0
1749,0
1752,0
1768,0
1796,0
1806,0
1818,0
1820,1
1830,0
1836,0
1837,1
1848,0
1852,0
1866,0
1870,0
1872,0
1874,0
1880,0
1883,0
1885,0
1908,0
1918,0
1940,0
1993,0
