worker,task,answer
3.0,1,1
3.0,8,0
3.0,9,0
3.0,15,0
3.0,17,1
3.0,22,0
3.0,24,0
3.0,28,0
3.0,30,1
3.0,31,1
3.0,37,0
3.0,41,1
3.0,44,0
4.0,0,1
4.0,4,0
4.0,8,0
4.0,11,1
4.0,19,1
4.0,29,1
4.0,30,1
4.0,32,1
4.0,45,1
4.0,48,1
9.0,1,0
9.0,8,0
9.0,18,1
9.0,24,0
9.0,25,0
9.0,26,0
9.0,31,1
9.0,32,1
9.0,33,1
9.0,37,1
9.0,39,1
9.0,40,0
9.0,47,0
11.0,9,0
11.0,10,0
11.0,13,0
11.0,27,0
11.0,31,1
11.0,32,0
11.0,33,0
11.0,37,1
19.0,7,1
19.0,14,0
19.0,15,1
19.0,22,0
19.0,23,1
19.0,24,0
19.0,29,1
19.0,34,0
19.0,44,0
19.0,47,0
19.0,49,1
24.0,4,0
24.0,5,0
24.0,22,0
24.0,30,1
24.0,40,0
24.0,46,1
24.0,47,1
28.0,6,1
28.0,13,0
28.0,22,1
28.0,30,1
28.0,36,1
28.0,39,1
28.0,45,0
28.0,47,0
29.0,14,0
29.0,21,1
29.0,25,1
29.0,26,0
29.0,29,1
29.0,36,1
29.0,47,1
29.0,48,0
31.0,2,0
31.0,3,1
31.0,6,1
31.0,9,1
31.0,14,0
31.0,16,0
31.0,20,0
31.0,30,0
31.0,42,0
31.0,44,1
33.0,3,0
33.0,5,0
33.0,11,1
33.0,18,1
33.0,22,0
33.0,25,0
33.0,30,1
33.0,34,1
33.0,41,0
34.0,11,0
34.0,12,1
34.0,18,0
34.0,20,1
34.0,40,0
34.0,41,1
34.0,42,0
37.0,12,0
37.0,17,0
37.0,19,0
37.0,21,0
37.0,26,0
37.0,36,1
37.0,42,0
41.0,15,0
41.0,21,1
41.0,28,1
41.0,40,1
48.0,4,1
48.0,5,0
48.0,16,1
48.0,19,1
48.0,23,0
48.0,28,1
48.0,30,1
48.0,36,1
48.0,37,1
48.0,41,0
48.0,49,0
50.0,0,1
50.0,5,1
50.0,19,1
50.0,24,0
50.0,34,1
50.0,36,1
50.0,41,1
50.0,43,1
50.0,46,0
50.0,47,0
53.0,6,1
53.0,10,1
53.0,13,1
53.0,14,1
53.0,15,0
53.0,19,1
53.0,27,0
53.0,38,0
53.0,39,1
53.0,46,0
65.0,1,1
65.0,13,1
65.0,25,0
65.0,26,0
65.0,32,1
65.0,33,1
65.0,47,0
66.0,8,0
66.0,15,1
66.0,23,0
66.0,29,1
66.0,30,1
66.0,34,1
66.0,37,1
66.0,46,0
66.0,48,0
68.0,9,0
68.0,14,0
68.0,26,1
68.0,27,1
68.0,29,1
68.0,36,0
68.0,41,1
69.0,5,0
69.0,10,1
69.0,14,0
69.0,19,1
69.0,23,0
69.0,32,0
69.0,48,1
74.0,0,0
74.0,11,1
74.0,12,0
74.0,13,0
74.0,17,1
74.0,23,0
74.0,26,1
74.0,29,1
74.0,35,1
74.0,40,1
74.0,41,1
84.0,2,0
84.0,7,0
84.0,8,0
84.0,9,0
84.0,10,0
84.0,13,0
84.0,17,0
84.0,26,0
84.0,34,1
