worker,task,answer
A2AU1R4ZU1ZJ1A,852,1
A2AU1R4ZU1ZJ1A,1616,0
A3HB574VTU7ZFQ,1991,0
A3HB574VTU7ZFQ,1316,0
AMRVOX9QGBGH9,1388,0
A1WCS9A1G451ET,1065,0
A2AU1R4ZU1ZJ1A,1302,1
A1WCS9A1G451ET,1077,0
A3M34FQ1OVNWPG,1889,0
A2AU1R4ZU1ZJ1A,1539,1
AMB0MI0ETV2QN,737,0
A2YTQZXX709TKL,1144,1
A3OVORVFL0XDTW,1203,1
A3M34FQ1OVNWPG,1347,0
A2YTQZXX709TKL,1116,0
A1WCS9A1G451ET,1358,0
A11SLRXUNTJBJN,1733,0
A3OVORVFL0XDTW,76,1
A2AU1R4ZU1ZJ1A,1065,0
A1WCS9A1G451ET,414,0
A11SLRXUNTJBJN,217,0
A1KHK2C32M9BER,1347,0
A11SLRXUNTJBJN,1302,0
A3GJG5WDSBJDF9,605,0
AS52W5HOMKHLU,1203,1
A2YTQZXX709TKL,97,0
A2YTQZXX709TKL,442,0
AS52W5HOMKHLU,544,0
AWAFCJJRHVAJJ,1998,0
A1ZE8RQYXP2EHZ,1889,0
A2AU1R4ZU1ZJ1A,467,0
AS52W5HOMKHLU,1484,0
A11SLRXUNTJBJN,1510,0
A179VLKURU2LOC,636,0
A2AU1R4ZU1ZJ1A,1161,0
A14ZRGA0JDMF7R,900,0
A14ZRGA0JDMF7R,1382,0
AS52W5HOMKHLU,681,0
A3GJG5WDSBJDF9,1133,0
A2AU1R4ZU1ZJ1A,217,0
A2VLOL5DA4M2T1,681,0
A3GJG5WDSBJDF9,86,0
A14ZRGA0JDMF7R,1616,0
A3HB574VTU7ZFQ,248,1
A2AU1R4ZU1ZJ1A,1855,1
A2VLOL5DA4M2T1,1733,0
A1VLY9V91HLMWE,1991,0
A1VLY9V91HLMWE,1316,0
A1K96S33FDRUJW,1340,1
AS52W5HOMKHLU,1570,1
A1PX8UYPRGZCO9,857,0
AWAFCJJRHVAJJ,80,1
A2VLOL5DA4M2T1,642,0
A3GJG5WDSBJDF9,987,0
A8973OC7HM3Y6,987,0
A2AU1R4ZU1ZJ1A,169,1
A8973OC7HM3Y6,86,0
AWAFCJJRHVAJJ,248,0
A1K96S33FDRUJW,76,1
A1PX8UYPRGZCO9,472,0
A2SKWBR49HEXFY,1161,0
AHJGJ2J15SEHY,1302,0
AWAFCJJRHVAJJ,1558,0
A1GRVYC1M3TAUB,544,1
A2VLOL5DA4M2T1,1348,0
A2AU1R4ZU1ZJ1A,1191,1
A2SQGQ991CEHPJ,544,0
AS52W5HOMKHLU,737,0
A2YCMDV70RH926,69,0
A8973OC7HM3Y6,1077,1
AWAFCJJRHVAJJ,1991,0
AWAFCJJRHVAJJ,1316,0
A1K96S33FDRUJW,483,0
A2AU1R4ZU1ZJ1A,1347,1
A2SQGQ991CEHPJ,1556,0
A2VLOL5DA4M2T1,857,0
AWAFCJJRHVAJJ,169,0
A2ZSRG20LC3J0C,86,0
A2VLOL5DA4M2T1,1889,0
A2ZSRG20LC3J0C,169,0
A11M3WJ9A9KH6A,1556,0
A2OQ5SUV3W7HFY,1442,0
A11M3WJ9A9KH6A,1733,0
A1PX8UYPRGZCO9,76,0
A2YCMDV70RH926,642,0
A1PX8UYPRGZCO9,815,1
AWAFCJJRHVAJJ,1161,0
A238AK06DRI5FX,1847,0
A2SQGQ991CEHPJ,1130,0
A2F7FQ1QH5O5DK,847,1
AS52W5HOMKHLU,852,0
A11M3WJ9A9KH6A,1473,0
A2F7FQ1QH5O5DK,1442,1
A8973OC7HM3Y6,1003,1
A11M3WJ9A9KH6A,695,0
A2AU1R4ZU1ZJ1A,1749,1
A2ZSRG20LC3J0C,987,0
A1PX8UYPRGZCO9,923,0
AWAFCJJRHVAJJ,1847,0
A11M3WJ9A9KH6A,1950,0
A1PX8UYPRGZCO9,1447,0
AS52W5HOMKHLU,80,1
A26O4OGE3YI0UX,815,0
A1Z61FGSEBPA6D,1616,0
AOCJFXTIP7H3A,1293,0
AWAFCJJRHVAJJ,1473,0
A1PX8UYPRGZCO9,1855,0
A3HB574VTU7ZFQ,1950,0
A2SKWBR49HEXFY,695,0
A1K96S33FDRUJW,1065,1
A1PX8UYPRGZCO9,443,0
A8973OC7HM3Y6,1442,0
AOCJFXTIP7H3A,681,0
A2ZSRG20LC3J0C,414,0
AWAFCJJRHVAJJ,511,0
A2ZSRG20LC3J0C,1855,0
AWAFCJJRHVAJJ,852,0
AOCJFXTIP7H3A,423,0
AWAFCJJRHVAJJ,472,0
A3Q77QSSK08W67,414,0
A3VMZUUOJH0NN6,97,0
A3VMZUUOJH0NN6,442,0
A32U6TE5GJV6FS,923,0
A1FDET1L71ATI2,1203,0
A2ZSRG20LC3J0C,1998,0
A32U6TE5GJV6FS,1749,0
AOCJFXTIP7H3A,1144,1
A3M2JHNZ7X8BOC,80,1
AWAFCJJRHVAJJ,694,0
A2YTQZXX709TKL,742,0
A2YTQZXX709TKL,435,1
A3OJ1IOB618GL1,483,0
A1FDET1L71ATI2,43,0
AO7W3AV3GOAEY,467,0
A26T0QJQ6I109E,1626,0
A26T0QJQ6I109E,323,0
A25DNV1EXXI1WW,605,1
A32U6TE5GJV6FS,1539,0
A2SKWBR49HEXFY,1894,0
A3HB574VTU7ZFQ,857,0
AWAFCJJRHVAJJ,1172,0
A26O4OGE3YI0UX,742,0
A26O4OGE3YI0UX,435,0
A2ZSRG20LC3J0C,742,0
A2ZSRG20LC3J0C,435,1
AWAFCJJRHVAJJ,605,0
AGD35ZK1LS23X,1558,0
A2YTQZXX709TKL,1626,0
A2YTQZXX709TKL,323,0
A3Q77QSSK08W67,1224,0
A3Q77QSSK08W67,1673,0
AWAFCJJRHVAJJ,443,0
A3GXLUKX0QLSJG,636,1
A32U6TE5GJV6FS,153,0
AWAFCJJRHVAJJ,1556,0
A1FDET1L71ATI2,443,0
A3HB574VTU7ZFQ,847,0
A3M2JHNZ7X8BOC,815,1
A2FEWUJ2HG2POI,1710,0
A3Q77QSSK08W67,1179,0
A2YTQZXX709TKL,1388,0
AWAFCJJRHVAJJ,1510,0
A2TZC0KZTG7U7T,1749,0
A1H2V2K8HJB42C,1077,0
AWAFCJJRHVAJJ,900,0
AWAFCJJRHVAJJ,1382,0
A3HB574VTU7ZFQ,423,0
A2YTQZXX709TKL,1124,0
A26T0QJQ6I109E,1348,0
A3HB574VTU7ZFQ,1191,0
A2YTQZXX709TKL,1234,0
A3B4ORT34G57U2,1847,0
A2ZSRG20LC3J0C,1539,0
A2SKWBR49HEXFY,1172,1
A1K96S33FDRUJW,1710,0
A3M2JHNZ7X8BOC,1172,1
A1PX8UYPRGZCO9,1950,0
A26T0QJQ6I109E,1510,0
AS52W5HOMKHLU,423,0
AWAFCJJRHVAJJ,1447,0
A3M2JHNZ7X8BOC,1191,0
A119EX2L0DNN1B,1144,1
A2ZSRG20LC3J0C,737,0
A2AU1R4ZU1ZJ1A,1894,1
A2AU1R4ZU1ZJ1A,1398,1
AS52W5HOMKHLU,217,0
AWAFCJJRHVAJJ,1710,0
A3M34FQ1OVNWPG,1293,0
A32U6TE5GJV6FS,1130,0
AS52W5HOMKHLU,1447,0
A26T0QJQ6I109E,1894,0
A8XZA7QSRBFZS,806,1
A2AU1R4ZU1ZJ1A,1293,1
A2K3372YQK1Y1R,1224,1
A2K3372YQK1Y1R,1673,1
A32U6TE5GJV6FS,636,0
A8XZA7QSRBFZS,113,1
AWAFCJJRHVAJJ,232,0
A3M34FQ1OVNWPG,1348,0
A32U6TE5GJV6FS,1558,0
A2D7UUUB14YFBG,1133,1
A2ZSRG20LC3J0C,248,1
A32U6TE5GJV6FS,1358,0
AWAFCJJRHVAJJ,1179,0
A2D7UUUB14YFBG,1224,1
A2D7UUUB14YFBG,1673,1
A2D7UUUB14YFBG,847,1
A3M34FQ1OVNWPG,21,0
A1PX8UYPRGZCO9,1133,0
A2D7UUUB14YFBG,1358,1
A8973OC7HM3Y6,1652,0
A2RD52WSOW2N9V,153,0
A1K96S33FDRUJW,467,0
A2AU1R4ZU1ZJ1A,1549,0
A32U6TE5GJV6FS,1652,0
A2D7UUUB14YFBG,1124,1
AWAFCJJRHVAJJ,69,0
AWAFCJJRHVAJJ,923,0
A1K96S33FDRUJW,163,0
AWAFCJJRHVAJJ,1254,0
AS52W5HOMKHLU,21,0
A24DMMOGZSHJFK,69,0
A2D7UUUB14YFBG,1340,1
AOXC57GZWE30K,511,0
A21TPQABS91RGX,1254,0
A1PX8UYPRGZCO9,368,0
AWAFCJJRHVAJJ,1130,0
AMI30YUUB5AHD,900,0
AMI30YUUB5AHD,1382,0
A2D7UUUB14YFBG,1626,1
A2D7UUUB14YFBG,323,1
A2SKWBR49HEXFY,97,0
A2SKWBR49HEXFY,442,0
AWAFCJJRHVAJJ,1717,0
A119EX2L0DNN1B,1484,0
AWAFCJJRHVAJJ,806,0
A2D7UUUB14YFBG,43,1
A2D7UUUB14YFBG,1549,1
AGV7F8F0IV2MY,1652,0
A2D7UUUB14YFBG,1116,1
A2D7UUUB14YFBG,1473,1
A2AU1R4ZU1ZJ1A,163,0
AWAFCJJRHVAJJ,1484,0
A1PX8UYPRGZCO9,695,0
AS52W5HOMKHLU,1003,0
A119EX2L0DNN1B,21,0
A2AU1R4ZU1ZJ1A,1270,1
A39TIEZ3UT6BAS,368,0
AWAFCJJRHVAJJ,1337,0
AWAFCJJRHVAJJ,1977,0
A2YTQZXX709TKL,1717,0
AOXC57GZWE30K,370,0
A1PX8UYPRGZCO9,1398,0
A2OMIC9WQE3MHS,511,0
A3EGTD5X91JG0H,1179,0
AS52W5HOMKHLU,153,0
A2RD52WSOW2N9V,1340,0
A2AU1R4ZU1ZJ1A,1003,0
AWAFCJJRHVAJJ,1388,0
A2AU1R4ZU1ZJ1A,90,1
A2AU1R4ZU1ZJ1A,391,1
AMVIV4WZNL9FP,1398,1
AS52W5HOMKHLU,483,0
AF1HT6VL272QZ,1549,0
A2E7MYHPTDRDRH,1998,1
A2AU1R4ZU1ZJ1A,642,1
AWAFCJJRHVAJJ,1234,0
A33OU5A8X59KS6,1234,0
AWAFCJJRHVAJJ,368,0
A44BZMM0CDA7Z,8,1
A32U6TE5GJV6FS,694,0
AWAFCJJRHVAJJ,90,0
AWAFCJJRHVAJJ,391,0
A3EGTD5X91JG0H,1270,0
AMGP76KF31HZ4,113,0
A32U6TE5GJV6FS,43,0
AXZVN7OO1KGGS,8,0
AF1HT6VL272QZ,1717,0
A2SKWBR49HEXFY,8,0
A33OU5A8X59KS6,90,0
A33OU5A8X59KS6,391,0
A3HKZTDVORNEZ,1570,0
A27REIMNNJ1W6Z,113,0
A2AU1R4ZU1ZJ1A,1570,1
AMGP76KF31HZ4,163,0
A3HB574VTU7ZFQ,1337,1
A3HB574VTU7ZFQ,1977,1
AWAFCJJRHVAJJ,370,0
ABICTZWG5DU3G,1254,0
A33OU5A8X59KS6,1337,0
A33OU5A8X59KS6,1977,0
A2US865826Q0X9,806,0
A2RD52WSOW2N9V,1124,0
A1K96S33FDRUJW,1116,0
A2U2CZW77PNCI3,370,1
A2AU1R4ZU1ZJ1A,694,1
A2YTQZXX709TKL,472,0
A2ASHZMLU4ZTTH,232,0
A33OU5A8X59KS6,232,0
A3HB574VTU7ZFQ,1270,0
