task,truth
74,1
93,0
105,0
114,0
132,0
140,0
146,0
148,0
154,0
169,0
175,0
182,0
200,0
218,0
220,0
226,0
260,0
272,0
290,0
294,0
308,0
313,0
384,0
422,0
482,1
488,0
494,0
495,0
511,0
527,0
531,0
561,0
573,0
605,0
621,0
649,0
729,0
740,0
752,0
758,0
766,0
773,0
783,0
828,0
872,0
898,0
910,0
966,1
1006,0
1014,0
1045,0
1050,0
1075,0
1158,1
1159,0
1182,0
1205,0
1239,0
1251,0
1256,0
1271,1
1277,0
1292,0
1298,0
1310,0
1340,1
1341,1
1343,0
1358,0
1364,0
1379,0
1436,0
1447,0
1461,0
1468,0
1510,0
1518,0
1546,1
1559,0
1586,0
1594,0
1613,0
1667,0
1687,0
1704,0
1705,0
1708,0
1786,0
1792,0
1799,0
1800,0
1877,1
1880,0
1909,0
1912,0
1925,0
1938,0
1953,1
1970,1
1985,0
