task,truth
5,1
33,0
110,0
121,0
156,0
207,1
214,1
237,0
238,0
251,0
270,0
280,0
310,1
323,0
331,0
340,0
363,0
367,0
376,0
386,0
437,0
455,0
459,1
499,0
604,0
611,0
646,0
665,0
676,0
689,0
693,0
696,0
748,1
750,1
785,0
801,0
813,0
834,0
838,0
885,0
895,0
905,0
908,0
919,0
925,0
931,0
934,0
938,0
940,0
941,0
960,0
963,0
1028,0
1037,0
1056,0
1066,0
1085,1
1089,0
1112,0
1122,1
1152,0
1167,0
1247,0
1254,0
1283,0
1299,0
1383,0
1394,1
1395,0
1413,0
1430,0
1434,0
1444,1
1450,0
1499,0
1502,0
1526,0
1587,0
1601,1
1615,0
1662,1
1681,0
1774,0
1801,0
1813,0
1843,0
1872,0
1876,0
1881,0
1886,1
1889,1
1898,1
1910,0
1930,0
1934,0
1946,0
1963,0
1976,1
1987,0
1997,0
