task,truth
10,0
11,0
21,0
47,0
90,0
115,0
117,1
129,0
133,0
145,0
174,0
185,0
192,0
237,0
253,0
316,1
319,0
366,0
400,0
409,0
452,0
454,0
468,0
486,0
508,0
518,0
527,0
532,0
537,0
539,0
555,0
567,0
589,1
669,0
679,0
728,0
730,0
735,0
760,0
765,0
784,0
807,0
826,0
829,0
849,0
860,0
870,0
903,0
908,0
914,0
920,0
921,0
957,0
978,0
984,0
1110,0
1119,1
1136,0
1169,0
1188,0
1235,0
1249,0
1266,1
1274,0
1283,0
1319,1
1356,1
1375,0
1389,0
1405,0
1411,0
1434,0
1440,0
1467,0
1473,0
1484,0
1493,0
1515,0
1527,0
1559,0
1586,0
1588,0
1615,0
1655,1
1718,0
1744,0
1779,0
1798,0
1801,0
1869,0
1884,0
1885,0
1911,0
1912,0
1944,0
1959,0
1961,0
1970,1
1975,0
1979,0
