task,truth
4,0
29,0
44,0
46,0
55,0
57,1
79,0
116,0
122,0
128,0
151,0
155,0
172,0
182,0
207,1
214,1
219,0
231,0
288,0
313,0
346,0
363,0
367,0
378,0
393,0
408,0
429,0
457,0
465,0
503,1
514,1
515,0
516,0
521,0
529,0
530,0
574,0
605,0
609,0
633,0
682,0
690,0
693,0
697,0
844,0
873,0
882,0
938,0
939,0
959,0
975,0
986,0
988,1
989,0
996,0
1009,0
1013,1
1021,1
1062,0
1078,0
1082,0
1096,0
1103,1
1122,1
1130,0
1198,0
1225,0
1246,1
1258,0
1271,1
1275,0
1291,0
1313,0
1315,0
1316,0
1326,0
1335,0
1341,1
1362,0
1481,1
1557,0
1568,0
1574,0
1585,0
1596,1
1608,0
1617,0
1663,0
1696,0
1727,0
1768,0
1770,0
1778,0
1824,0
1868,1
1927,1
1941,0
1966,0
1981,0
1997,0
