task,truth
25,0
35,0
51,0
73,0
101,1
107,0
109,0
112,0
118,0
142,0
149,0
183,0
197,0
200,0
215,0
224,0
234,0
250,0
260,0
269,0
270,0
284,0
311,0
362,0
371,0
402,0
404,0
420,0
488,0
501,0
541,0
542,0
562,0
570,0
590,0
594,0
648,0
651,0
654,1
695,0
698,0
734,0
740,0
750,1
764,0
766,0
773,0
791,0
809,0
858,0
883,0
886,0
905,0
953,0
955,0
970,0
1008,0
1017,1
1040,1
1092,0
1159,0
1165,0
1166,0
1175,1
1180,0
1215,0
1224,0
1228,0
1233,0
1236,0
1241,0
1245,0
1260,0
1302,0
1364,0
1373,0
1420,0
1459,0
1461,0
1480,0
1496,1
1541,0
1593,0
1594,0
1636,0
1640,0
1648,0
1686,0
1688,0
1734,0
1763,0
1776,0
1812,0
1877,1
1881,0
1905,1
1910,0
1918,0
1982,0
1986,0
