task,truth
20,0
26,0
52,1
59,1
111,0
125,0
139,0
173,0
203,0
208,0
239,0
241,0
249,0
254,0
267,0
277,0
312,0
323,0
338,0
344,0
364,0
407,0
412,0
417,0
444,1
446,0
467,0
469,1
545,0
596,0
623,0
673,0
681,0
685,1
706,0
712,0
737,0
757,0
769,0
820,0
823,0
840,0
846,0
874,1
878,0
890,0
891,0
892,0
915,0
954,0
961,0
964,0
1019,0
1052,0
1093,0
1101,0
1105,0
1118,0
1135,0
1156,0
1162,0
1170,1
1205,0
1220,1
1251,0
1296,0
1358,0
1385,0
1414,0
1428,0
1430,0
1445,0
1500,0
1530,0
1584,0
1597,0
1614,0
1621,0
1633,0
1637,0
1646,0
1654,0
1658,0
1676,0
1691,1
1709,0
1712,0
1751,1
1753,0
1759,0
1806,0
1811,1
1819,0
1823,1
1851,0
1872,0
1907,0
1931,0
1932,0
1948,0
