task,truth
0,0
62,0
65,0
71,0
80,1
94,0
114,0
140,0
160,0
180,0
220,0
229,0
273,0
274,0
326,0
336,0
345,0
354,0
386,0
396,0
426,0
432,0
434,0
472,0
479,0
497,0
510,0
517,0
576,0
584,0
597,0
624,0
635,0
741,0
793,0
836,0
843,0
867,1
912,1
927,0
950,0
973,0
998,0
1002,0
1022,0
1026,0
1031,0
1041,0
1070,0
1117,0
1123,0
1131,1
1143,1
1151,0
1158,1
1182,0
1193,0
1287,0
1292,0
1294,1
1297,0
1339,0
1346,0
1381,0
1404,1
1407,0
1413,0
1453,0
1460,0
1497,0
1512,0
1552,0
1580,0
1603,0
1607,0
1629,0
1669,0
1684,0
1703,0
1745,0
1747,0
1754,1
1771,0
1808,0
1837,1
1840,0
1845,0
1854,0
1866,0
1874,0
1876,0
1894,0
1895,0
1900,0
1921,0
1945,0
1946,0
1971,0
1990,0
1994,1
