task,truth
6,0
17,0
24,0
77,0
136,0
171,0
179,1
220,0
227,1
230,0
233,1
236,0
275,0
295,0
303,0
315,0
318,0
326,0
346,0
382,0
391,0
396,0
399,0
503,1
504,0
566,0
611,0
631,0
680,0
681,0
697,0
702,0
721,0
723,0
746,0
751,0
759,0
777,0
813,0
820,0
867,1
899,0
900,0
933,0
934,0
936,0
949,0
960,0
1002,0
1010,0
1019,0
1025,0
1058,0
1063,1
1066,0
1072,0
1078,0
1141,0
1201,0
1214,0
1223,0
1239,0
1260,0
1266,1
1275,0
1340,1
1357,0
1361,0
1394,1
1412,1
1424,0
1441,0
1458,0
1481,1
1487,0
1490,0
1495,0
1496,1
1519,0
1532,0
1564,0
1568,0
1599,0
1600,0
1658,0
1683,0
1718,0
1790,0
1854,0
1859,0
1872,0
1915,0
1944,0
1950,0
1964,0
1968,0
1969,0
1970,1
1974,0
1977,1
