task,truth
45,0
63,0
95,0
112,0
118,0
120,0
133,0
182,0
202,0
209,0
229,0
244,0
248,1
265,0
280,0
329,0
348,0
350,0
360,0
362,0
407,0
426,0
449,0
467,0
475,0
481,0
541,0
546,0
573,0
617,0
678,1
684,0
698,0
703,0
706,0
708,0
711,0
763,1
774,0
788,0
791,0
821,1
825,0
828,0
856,1
858,0
915,0
944,0
958,0
968,0
972,0
994,0
1001,0
1026,0
1099,1
1178,0
1198,0
1212,0
1215,0
1236,0
1269,0
1306,1
1310,0
1337,1
1354,0
1371,0
1375,0
1393,0
1398,0
1418,0
1445,0
1455,1
1475,0
1477,0
1499,0
1505,0
1516,0
1520,0
1531,1
1538,0
1539,0
1589,0
1613,0
1686,0
1690,0
1704,0
1737,0
1751,1
1767,0
1778,0
1881,0
1887,1
1889,1
1898,1
1902,0
1920,0
1955,0
1957,0
1988,0
1999,1
