task,truth
32,0
43,0
53,0
55,0
70,0
83,0
84,0
114,0
148,0
214,1
258,0
268,0
311,0
323,0
408,0
409,0
438,0
466,0
480,0
498,0
530,0
574,0
587,0
607,0
628,0
677,0
715,0
736,0
758,0
770,1
800,0
810,0
812,0
848,0
857,0
871,0
878,0
892,0
908,0
909,1
1035,0
1070,0
1088,0
1258,0
1273,0
1294,1
1298,0
1305,0
1308,0
1313,0
1314,0
1324,0
1327,0
1328,0
1329,1
1335,0
1351,0
1356,1
1358,0
1363,0
1374,0
1407,0
1428,0
1431,0
1435,0
1439,0
1443,0
1447,0
1482,1
1491,1
1493,0
1514,0
1515,0
1524,0
1562,0
1581,0
1619,0
1633,0
1637,0
1652,0
1693,0
1694,0
1724,0
1744,0
1760,1
1766,0
1770,0
1782,0
1802,0
1812,0
1816,0
1824,0
1826,1
1858,0
1922,0
1945,0
1947,0
1976,1
1978,0
1993,0
