task,truth
13,1
18,0
28,0
56,0
69,0
81,0
134,1
143,0
162,0
226,0
232,0
239,0
316,1
349,1
412,0
421,0
462,0
508,0
536,0
539,0
554,0
580,0
585,0
594,0
606,0
666,0
679,0
693,0
704,0
731,1
762,1
814,1
860,0
890,0
921,0
931,0
948,0
971,0
980,0
990,0
1003,0
1005,0
1028,0
1038,1
1039,0
1041,0
1068,0
1075,0
1085,1
1095,0
1104,0
1126,0
1133,0
1140,0
1176,0
1194,0
1211,0
1224,0
1227,0
1241,0
1247,0
1272,0
1300,1
1379,0
1380,0
1391,0
1434,0
1460,0
1479,0
1484,0
1508,0
1511,1
1537,0
1540,0
1549,0
1557,0
1629,0
1632,1
1638,0
1653,0
1661,0
1710,0
1735,0
1739,0
1745,0
1749,0
1793,0
1800,0
1803,1
1808,0
1838,0
1847,0
1852,0
1855,0
1892,0
1895,0
1926,1
1937,0
1987,0
1990,0
