task,truth
38,0
42,0
89,0
137,0
171,0
181,0
202,0
245,0
276,1
301,0
309,0
319,0
373,0
392,0
400,0
404,0
408,0
444,1
472,0
493,0
497,0
528,0
566,0
581,0
647,0
650,0
655,0
663,0
666,0
675,0
686,0
715,0
732,0
748,1
782,0
809,0
817,1
818,0
861,0
876,0
892,0
894,0
913,0
945,1
997,0
1002,0
1015,0
1076,0
1162,0
1168,0
1190,0
1193,0
1205,0
1211,0
1229,0
1307,0
1325,0
1336,0
1338,0
1350,0
1358,0
1382,0
1386,0
1400,0
1404,1
1416,0
1421,0
1423,0
1427,0
1446,0
1448,0
1464,0
1473,0
1475,0
1484,0
1498,0
1548,0
1557,0
1598,0
1625,0
1660,0
1724,0
1737,0
1745,0
1757,0
1769,0
1794,0
1829,0
1873,0
1887,1
1906,0
1936,0
1940,0
1944,0
1952,0
1967,1
1973,0
1975,0
1995,1
1998,0
